Depth,GR,Log_ILD,RHOB,NPHI,PHI
11625.5,140.496,1.437,2.409,0.357,0.1273
6494.5,42.8494,1.236,2.05,0.5166,0.181
8889.0,125.59,1.727,2.232,0.391,0.2453
6231.5,109.539,0.7009,2.0603,0.4468,0.3598
6382.0,109.747,1.343,2.0667,0.5268,0.3555
8762.5,98.8355,0.7289,2.2564,0.5369,0.2291
9377.5,57.1672,2.7392,2.1822,0.3357,0.0671
8240.5,90.4035,1.248,2.2025,0.5202,0.265
7858.0,95.7947,1.2235,2.2607,0.5348,0.2262
6131.5,98.9481,1.3116,2.0259,0.5833,0.3827
9481.5,96.5347,1.0504,2.3545,0.3764,0.1637
5892.0,52.9972,1.4556,2.0976,0.3089,0.14
7102.5,77.9125,0.9422,2.1145,0.4942,0.3237
8340.0,76.9863,0.7692,2.2288,0.7158,0.2475
9341.0,72.8122,17.742,1.9994,0.436,0.2247
7260.5,83.1749,0.9337,2.1082,0.5249,0.3279
8794.5,87.8192,1.1904,2.2736,0.522,0.2176
7129.0,78.1102,0.9622,2.0998,0.9872,0.3335
7729.5,85.1744,1.0658,2.2095,0.6837,0.2603
6453.5,107.562,1.5167,2.1603,0.3513,0.2931
7349.5,92.1741,1.0197,2.1691,0.4292,0.2873
11293.0,161.48,2.136,2.448,0.339,0.1013
7995.0,95.0805,1.056,2.2039,0.456,0.2641
7404.5,87.206,0.9765,2.1754,0.6065,0.2831
6024.0,104.991,1.421,1.9341,0.5254,0.4439
7563.0,105.698,1.089,2.2162,0.4798,0.2559
6914.5,53.418,1.041,2.09,0.422,0.1466
8493.0,94.7868,0.9042,2.2451,0.7931,0.2366
7354.5,86.4934,1.1466,2.1792,0.5657,0.2805
6423.5,107.771,1.4897,2.0661,0.4775,0.3559
7314.0,83.8955,1.0908,2.2102,0.5045,0.2599
8790.5,83.6052,0.9715,2.2595,0.5788,0.227
7774.5,37.8108,0.9332,2.2382,0.5516,0.0188
5831.5,124.903,1.4237,1.9666,0.5086,0.4223
7953.0,94.8493,1.1485,2.2681,0.4706,0.2213
9494.0,97.6522,0.9612,2.3373,0.7521,0.1751
11687.5,132.143,1.306,2.4,0.396,0.1333
7547.0,92.5307,1.083,2.2039,0.4654,0.2641
8666.5,80.484,0.8322,2.2269,0.7778,0.2487
9427.5,96.191,0.9809,2.326,0.4579,0.1827
6340.0,115.256,0.63,2.0714,0.6768,0.3524
11431.5,143.047,2.826,2.393,0.291,0.138
8887.0,102.868,0.9186,2.3289,0.574,0.1807
9356.5,122.725,1.603,2.286,0.465,0.2093
6406.5,107.695,1.4984,2.1093,0.3972,0.3271
8912.5,92.6871,0.883,2.2802,0.4849,0.2132
6400.5,101.046,1.4396,1.9946,0.5039,0.4036
6478.5,106.899,0.8817,2.0558,0.5739,0.3628
9169.5,90.7601,1.2113,2.2689,0.4471,0.2207
6265.0,99.3908,1.2049,1.9949,0.573,0.4034
8127.5,51.6251,1.1812,2.0672,0.467,0.1662
8569.0,93.1589,0.821,2.2402,0.5289,0.2399
6105.0,111.721,1.3201,2.0099,0.4208,0.3934
6173.0,109.657,0.9743,2.0017,0.5635,0.3989
7021.0,86.8628,0.9218,2.0647,0.677,0.3569
9061.5,91.4566,0.8667,2.3097,0.5267,0.1935
6160.5,118.006,0.2749,2.0267,0.5001,0.3822
9239.0,84.9173,1.4236,2.0744,0.4895,0.3504
9138.5,91.2379,1.082,2.3068,0.6573,0.1955
7038.5,53.5693,1.237,2.1295,0.3837,0.1125
7171.0,93.1341,0.9032,2.1307,0.4804,0.3129
7502.0,82.5631,0.9184,2.1809,0.471,0.2794
7089.0,76.564,0.9766,2.0805,0.5007,0.3463
9597.5,97.9228,0.8645,2.3447,0.4225,0.1702
8190.0,98.3873,1.1314,2.1958,0.4845,0.2695
7726.0,39.0321,0.9332,2.2382,0.5983,0.0188
8447.5,89.6768,0.7638,2.2164,0.6026,0.2557
7385.0,81.6301,0.9157,2.1535,0.4125,0.2977
7091.0,78.271,0.9494,2.0675,0.5393,0.355
7244.0,90.7296,0.9916,2.1331,0.6617,0.3113
7094.5,72.9924,0.9024,2.0973,0.6378,0.1403
8470.5,87.8863,0.8718,2.2406,0.5731,0.2396
8907.0,87.1344,0.7904,2.2771,0.6988,0.2153
9656.5,104.183,1.0604,2.3492,0.5308,0.1672
6463.5,115.809,0.9595,2.0775,0.409,0.3483
8593.5,80.856,0.7938,2.1854,0.5611,0.2764
11396.0,152.598,1.87,2.449,0.325,0.1007
8780.5,87.8814,0.9042,2.2789,0.5915,0.2141
8145.0,37.1089,1.7257,2.2721,0.4122,-0.0104
9587.5,99.7708,0.8308,2.359,0.437,0.1607
6275.5,101.62,1.2604,2.0118,0.5331,0.3921
8555.5,82.8043,0.8674,2.2342,0.5696,0.2439
7050.0,75.6181,0.8263,1.9942,0.6242,0.4039
7963.0,94.9404,1.117,2.2878,0.5618,0.2081
9012.5,100.298,0.739,2.2752,0.7013,0.2165
7701.0,88.0398,0.9059,2.1757,0.6835,0.2829
11556.5,154.263,2.19,2.476,0.378,0.0827
6201.5,104.976,1.2837,1.9969,0.404,0.4021
8591.5,86.7139,0.7833,2.1814,0.7529,0.2791
8214.0,83.939,0.9788,2.2517,0.595,0.2322
7754.5,33.9191,0.9332,2.2382,0.6019,0.0188
6104.5,108.364,1.3259,2.0261,0.6283,0.3826
8733.0,55.6902,1950.0,2.026,0.3052,0.2017
9112.0,80.0516,0.88,2.2741,0.5846,0.2173
11617.5,130.554,1.237,2.269,0.339,0.2207
8259.0,95.0917,1.0395,2.2384,0.589,0.2411
6666.5,86.1087,1.1658,2.2,0.5716,0.2667
6445.5,113.242,1.0,2.0869,0.5007,0.3421
8903.0,87.4123,0.8837,2.2916,0.5182,0.2056
9699.5,102.273,1.0447,2.3455,0.442,0.1697
6215.5,112.275,1.6009,2.0962,0.4419,0.3359
9235.0,83.9056,1.4038,2.3161,0.4497,0.1893
7993.5,101.217,1.0832,2.2572,0.4627,0.2285
7131.0,79.078,0.9497,2.1138,0.4828,0.3241
9275.5,79.5872,1.4715,2.1786,0.456,0.2809
11594.0,152.497,1.594,2.468,0.384,0.088
7507.0,82.0394,0.9465,2.1701,0.7335,0.2866
8846.5,91.1311,0.7287,2.276,0.5054,0.216
6397.0,115.221,1.5074,2.0748,0.4544,0.3501
8214.5,86.4824,1.0025,2.2411,0.5618,0.2393
8097.5,97.5453,1.1809,2.1432,0.3925,0.3045
6929.0,30.8697,1.4058,1.9969,0.4808,0.2268
9545.5,94.6662,0.9211,2.3398,0.5207,0.1735
9400.0,98.2009,0.7348,2.3126,0.5396,0.1916
9789.0,59.0554,1.8196,2.1489,0.3157,0.0958
7320.0,91.8188,1.1457,2.1794,0.6317,0.2804
7151.0,85.0601,0.8921,2.1123,0.6123,0.3251
6369.0,111.965,1.4299,2.0998,0.4771,0.3335
9049.5,91.0155,0.8984,2.2758,0.451,0.2161
11310.0,165.742,1.996,2.47,0.367,0.0867
9320.0,119.151,1.044,2.279,0.459,0.214
6600.0,82.5353,1.2193,2.0895,0.4671,0.3403
7173.0,89.8764,0.9316,2.1352,0.6752,0.3099
6748.0,77.1669,1.2271,2.1115,0.5248,0.3257
6165.0,101.456,0.5517,2.0632,0.6808,0.3579
7377.5,95.8446,0.9306,2.1644,0.7708,0.2904
7586.0,87.7699,0.9347,2.1716,0.7817,0.2856
6120.0,104.216,1.1713,2.0067,0.4702,0.3955
6790.5,81.9136,1.3482,2.1289,0.4232,0.3141
8713.5,43.9858,333.0505,1.9833,0.2911,0.2385
9443.5,96.1071,0.704,2.3405,0.4933,0.173
6431.0,108.192,1.4671,2.1194,0.4179,0.3204
6222.0,120.341,1.3459,1.9526,0.6571,0.4316
6011.0,112.271,1.4171,1.9678,0.7964,0.4215
6701.0,91.2447,1.4543,2.1526,0.6559,0.2983
7046.0,81.8144,0.8662,2.0655,0.7983,0.3563
8456.5,96.4109,0.8455,2.2168,0.4945,0.2555
6537.5,40.4977,1.4375,2.1068,0.5166,0.1321
8753.5,86.4862,0.8093,2.2705,0.5491,0.2197
11284.5,158.079,2.195,2.443,0.317,0.1047
9490.0,88.474,0.5831,2.3265,0.5114,0.1823
6852.5,103.602,1.422,2.163,0.381,0.2913
7183.5,90.1328,0.8701,2.1543,0.5287,0.2971
7654.0,91.8514,1.0383,2.2516,0.6114,0.2323
7790.0,43.6439,1.1053,2.1026,0.3554,0.1357
8518.5,82.0117,0.8089,2.2252,0.8212,0.2499
8594.5,78.7996,0.8091,2.1854,0.5112,0.2764
7043.5,72.8982,0.9044,2.0622,0.6752,0.1705
9652.5,107.092,0.684,2.3565,0.5891,0.1623
6234.0,108.853,0.9281,2.1023,0.442,0.3318
6780.0,76.2651,1.471,2.1016,0.4515,0.3323
6814.5,83.1903,1.3471,2.1478,0.453,0.3015
8458.5,92.1656,0.8709,2.2714,0.5234,0.2191
8091.0,96.8813,1.2076,2.1708,0.4366,0.2861
8415.5,93.5833,0.8726,2.2308,0.5394,0.2461
7714.0,88.6099,0.8643,2.172,0.6766,0.2853
9294.0,106.443,1.4538,2.3293,0.3563,0.1805
7764.0,40.6653,0.9332,2.2382,0.597,0.0188
8209.5,96.6733,0.9406,2.232,0.4839,0.2453
8423.5,39.0342,1950.0,2.2099,0.4034,0.0432
8053.5,102.731,1.1654,2.2484,0.6542,0.2344
6950.5,33.4423,1.6822,1.9805,0.5513,0.2409
6047.5,103.212,1.2927,2.0155,0.7652,0.3897
7881.0,88.3934,0.9554,2.2125,0.6227,0.2583
8012.0,102.541,1.0343,2.2643,0.5443,0.2238
11641.5,135.491,1.385,2.445,0.355,0.1033
6360.0,109.015,1.5282,2.0944,0.4699,0.3371
9010.0,96.0722,0.7643,2.2764,0.5663,0.2157
6159.5,116.715,0.7018,2.0426,0.4955,0.3716
11255.5,162.53,1.322,2.193,0.484,0.2713
9139.0,90.333,1.0733,2.3038,0.6059,0.1975
10972.5,134.374,1.481,2.374,0.458,0.1507
8629.5,72.5106,0.7466,2.1558,0.6983,0.0898
11377.5,165.858,2.332,2.433,0.32,0.1113
5847.5,110.718,1.8672,2.1359,0.6903,0.3094
9315.0,82.6878,4.5057,2.1198,0.439,0.3201
7230.0,79.7702,0.9122,2.1692,0.6673,0.2872
6975.0,68.1619,0.988,2.09,0.5218,0.1466
5820.0,96.2353,1.2873,1.7272,0.5535,0.5819
6456.0,104.688,1.6616,2.1399,0.4784,0.3067
6845.0,61.9676,1.1562,2.029,0.3438,0.1991
9383.5,93.7648,1.0111,2.2614,0.5237,0.2257
9499.0,91.4154,1.0109,2.3342,0.4594,0.1772
8475.0,40.1235,1.7541,2.1721,0.3538,0.0758
7164.5,85.1752,0.9136,2.1325,0.7186,0.3117
9362.0,36.6709,1943.03,2.0009,0.4078,0.2234
8242.0,95.6018,1.2304,2.1656,0.6545,0.2896
6608.0,77.0335,1.1574,2.1205,0.7159,0.3197
8308.5,81.9714,0.9132,2.254,0.6567,0.2307
8389.5,63.3358,12.1398,2.2004,0.4332,0.0514
7937.0,88.3962,1.1513,2.2636,0.7785,0.2243
7567.0,97.9596,1.0683,2.2144,0.4659,0.2571
7723.0,89.8787,0.9643,2.2085,0.6059,0.261
9318.5,91.2896,2.5204,2.1106,0.4177,0.3263
7591.5,81.2519,1.0049,2.1963,0.4273,0.2691
8383.5,89.1778,0.8712,2.208,0.6114,0.2613
7553.0,91.0777,1.1239,2.2131,0.4732,0.2579
7595.0,81.8108,0.9796,2.2015,0.6502,0.2657
8918.0,101.278,0.9685,2.2944,0.6271,0.2037
8486.5,89.1362,0.6771,2.2394,0.7501,0.2404
11218.5,149.613,1.407,2.419,0.329,0.1207
8567.0,88.104,0.8073,2.2373,0.6007,0.2418
8882.0,79.5623,0.851,2.2743,0.8167,0.2171
9397.0,123.73,1.543,2.321,0.461,0.186
7451.0,83.1432,0.9554,2.2089,0.6415,0.2607
11309.0,155.173,2.068,2.466,0.363,0.0893
6027.5,91.6187,1.3237,1.9369,0.4842,0.4421
6979.5,77.6043,0.8683,2.0398,0.5547,0.3735
8724.0,45.3314,1950.0,2.028,0.269,0.2
7849.0,102.415,1.2153,2.2656,0.5752,0.2229
9518.0,85.1855,0.8373,2.3278,0.5722,0.1815
9013.0,99.6719,0.7339,2.2781,0.6454,0.2146
9276.0,84.7819,1.3965,2.189,0.5542,0.274
7550.5,96.4633,1.062,2.2022,0.4996,0.2652
5827.5,121.926,1.3039,1.5912,0.4587,0.6725
8626.0,77.8572,0.7507,2.1754,0.5521,0.2831
6384.5,116.808,1.4513,2.0082,0.4466,0.3945
7808.0,56.1999,1.2162,2.0939,0.4472,0.1432
7245.0,83.6187,1.0222,2.1472,0.6325,0.3019
7483.0,87.5594,0.8931,2.196,0.7184,0.2693
8317.0,88.9863,0.8775,2.206,0.7313,0.2627
5996.5,106.5,1.7157,2.0727,0.5764,0.3515
9794.5,67.4396,2.89,2.1714,0.3,0.0764
11615.5,63.878,2.948,2.258,0.194,0.0017
7184.0,93.93,0.8937,2.1409,0.6284,0.3061
7251.0,87.2593,0.9593,2.1241,0.4916,0.3173
11162.5,142.034,1.532,2.463,0.431,0.0913
6870.0,83.878,1.175,2.087,0.417,0.342
9690.0,100.558,1.1828,2.3391,0.5074,0.1739
7448.0,91.326,1.0029,2.1758,0.6162,0.2828
9000.5,93.5801,0.7915,2.2822,0.5566,0.2119
8630.5,67.7124,0.7523,2.1462,0.566,0.0981
9492.5,92.4969,0.9589,2.3112,0.5207,0.1925
7603.0,82.3333,0.9168,2.1656,0.596,0.2896
7537.0,95.4414,1.1488,2.23,0.4579,0.2467
6893.0,75.598,1.304,2.137,0.371,0.3087
11246.0,145.725,1.524,2.414,0.361,0.124
6942.5,29.899,1.3436,2.0593,0.3476,0.173
7254.0,88.1109,0.9868,2.1535,0.5894,0.2977
8712.0,89.1968,0.8567,2.2424,0.432,0.2384
8423.5,89.2921,0.9951,2.2361,0.6192,0.2426
8050.0,112.958,1.1137,2.2523,0.4788,0.2318
8448.5,87.0224,0.761,2.2168,0.5787,0.2555
8156.5,93.1473,0.9411,2.2249,0.4117,0.2501
6365.0,69.512,1.234,2.082,0.471,0.1534
9702.0,109.958,1.0366,2.3552,0.4757,0.1632
8241.0,92.5415,1.1877,2.1837,0.6133,0.2775
8270.0,91.7586,1.244,2.2564,0.5673,0.2291
5757.0,77.0706,1.0139,1.8387,0.4606,0.5075
8962.0,90.3948,0.832,2.2601,0.8007,0.2266
6665.5,78.2082,1.4703,2.2464,0.4582,0.2357
6989.5,78.9119,0.8603,2.0641,0.6356,0.3573
6386.0,47.665,0.774,2.096,0.365,0.1414
9587.0,99.092,0.8622,2.3726,0.4205,0.1516
7931.0,92.5949,1.1044,2.2571,0.6822,0.2286
11284.0,160.43,2.313,2.428,0.312,0.1147
8115.5,92.6738,1.2069,2.1432,0.388,0.3045
9633.0,101.773,0.9773,2.3486,0.449,0.1676
6233.5,106.399,0.7659,2.084,0.4587,0.344
9424.0,93.1963,0.9653,2.3223,0.5575,0.1851
7762.0,80.013,0.8327,2.2134,0.5809,0.2577
7687.0,39.0321,0.9332,2.2382,0.5983,0.0188
6133.5,109.35,1.1813,2.0547,0.4455,0.3635
9194.5,97.0483,1.243,2.3698,0.4497,0.1535
5879.5,109.634,1.8579,2.0628,0.5986,0.3581
5786.0,97.0868,1.6211,1.9515,0.625,0.4323
6379.0,66.979,1.127,2.157,0.412,0.0888
11219.0,155.73,1.365,2.413,0.369,0.1247
8856.5,92.4446,0.8945,2.2874,0.4589,0.2084
6799.5,78.3922,1.393,2.1487,0.5338,0.3009
7089.5,76.6988,0.968,2.0708,0.6379,0.3528
11373.5,166.427,2.268,2.422,0.349,0.1187
6284.5,106.25,1.249,2.0482,0.4604,0.3679
9400.5,132.63,1.513,2.298,0.54,0.2013
9415.0,86.1538,0.887,2.3115,0.4732,0.1923
9538.5,90.0972,0.7384,2.316,0.6488,0.1893
9593.0,90.936,0.9048,2.3802,0.49,0.1465
7947.0,98.6928,1.1259,2.2566,0.4197,0.2289
7677.5,84.7694,0.9863,2.1847,0.7763,0.2769
7441.0,104.5,1.3191,2.2361,0.4168,0.2426
7282.0,79.8187,0.8816,2.1229,0.4747,0.3181
5821.0,101.343,1.2613,1.5495,0.6178,0.7003
9115.5,85.5235,0.8631,2.3301,0.4997,0.1799
7494.0,87.0183,0.9335,2.1579,0.6339,0.2947
7108.5,71.2195,0.9653,2.0998,0.8386,0.1381
7641.0,92.2135,1.5136,2.215,0.6048,0.2567
5882.0,111.025,2.0252,2.1046,0.5412,0.3303
7797.0,37.2079,1.1411,2.0824,0.436,0.1531
7390.0,84.3447,0.9746,2.161,0.5214,0.2927
6457.5,103.297,1.4806,2.0583,0.7242,0.3611
8977.5,93.0903,0.9443,2.2541,0.387,0.2306
7252.5,80.8731,0.9698,2.1332,0.6169,0.3112
6998.5,82.5693,0.8849,2.0291,0.5741,0.3806
9320.5,90.5063,2.5541,2.1444,0.4037,0.3037
7856.0,95.6243,1.2294,2.2601,0.5552,0.2266
5766.5,71.4169,1.2846,1.828,0.7131,0.3724
6493.0,38.489,1.2298,2.0445,0.5166,0.1858
7057.0,82.872,0.8702,2.0689,0.6063,0.3541
8387.5,88.1229,0.9289,2.2401,0.6254,0.2399
10976.0,147.811,1.445,2.361,0.342,0.1593
8318.5,73.142,0.9341,2.2049,0.6393,0.0475
9405.5,129.945,1.523,2.308,0.407,0.1947
8931.5,90.0018,1.0957,2.2894,0.5358,0.2071
7837.5,100.487,1.0778,2.2278,0.9281,0.2481
8888.5,124.727,1.682,2.199,0.436,0.2673
9261.0,77.9049,1.6743,2.3353,0.742,0.1765
8103.0,84.1158,1.1694,2.1681,0.4025,0.2879
6693.5,90.7845,1.4863,2.1704,0.6179,0.2864
8629.0,72.9247,0.7392,2.1628,0.5883,0.0838
8963.5,98.2877,0.8847,2.2652,0.5643,0.2232
9089.0,101.178,0.9451,2.3534,0.4613,0.1644
8489.0,90.1173,0.7084,2.2472,0.5476,0.2352
8418.5,92.4123,0.8933,2.2417,0.6376,0.2389
6948.0,29.9483,1.6931,1.9794,0.5225,0.2419
8572.0,94.0364,0.8391,2.2451,0.4443,0.2366
8282.0,102.51,1.2935,2.2257,0.5404,0.2495
6955.0,27.4749,1.5688,2.0031,0.5341,0.2215
6936.0,35.217,1.0324,1.9754,0.4508,0.2453
9127.0,80.4701,1.2982,2.3077,0.4258,0.1949
6795.5,79.5542,1.3543,2.1077,0.4641,0.3282
7810.5,50.3515,1.1591,2.1165,0.4765,0.1237
6298.0,105.869,1.206,2.0534,0.5172,0.3644
9489.0,89.065,0.5885,2.3297,0.4456,0.1802
9094.5,95.2072,1.0321,2.2957,0.4963,0.2029
8426.0,86.3196,0.9338,2.2595,0.71,0.227
9516.5,89.5312,0.7855,2.3024,0.4805,0.1984
6294.0,98.0529,1.1138,2.025,0.4571,0.3833
5867.5,56.5028,1.6186,2.1255,0.2776,0.1159
8199.0,90.5949,1.1452,2.2043,0.8975,0.2638
7716.5,39.0321,0.9332,2.2382,0.5983,0.0188
7161.5,85.6015,0.9234,2.0933,0.6353,0.3378
5943.5,113.58,1.7962,2.0841,0.5039,0.3439
9254.0,88.6308,1.6755,2.3698,0.5046,0.1535
8413.5,91.0743,0.8744,2.2517,0.4513,0.2322
9055.0,99.6879,0.9143,2.2829,0.5904,0.2114
7693.5,89.7082,0.8649,2.1937,0.5159,0.2709
5913.0,98.3404,1.8168,2.0537,0.4059,0.3642
9359.5,120.099,1.638,2.315,0.493,0.19
8426.5,90.3348,0.906,2.2763,0.7124,0.2158
6574.0,75.1441,0.7637,1.4258,0.8212,0.7828
8448.0,88.5046,0.7653,2.2163,0.5709,0.2558
7832.5,54.8728,2.1336,1.9591,0.3982,0.2594
6406.0,109.979,1.5039,2.1038,0.4273,0.3308
8947.5,89.363,1.4485,2.2744,0.5127,0.2171
6349.5,92.178,1.895,2.155,0.407,0.2967
6564.0,74.0621,1.1442,1.6584,0.9722,0.5186
8802.5,97.5476,1.0433,2.2785,0.5882,0.2143
5775.0,83.3709,1.5227,2.022,0.4916,0.3853
9147.5,92.7411,1.4343,2.3744,0.3855,0.1504
8541.0,77.3913,0.7282,2.2402,0.5879,0.2399
5996.0,105.877,1.7573,2.0762,0.6259,0.3492
8788.5,84.5593,0.9968,2.2593,0.5291,0.2271
9412.0,93.9139,0.7208,2.3387,0.4543,0.1742
8275.0,94.8367,1.3884,2.2822,0.4893,0.2119
11577.5,165.239,1.764,2.478,0.375,0.0813
8156.0,90.0427,0.928,2.2177,0.4489,0.2549
6045.0,102.151,1.4395,2.0364,0.4971,0.3757
9518.5,84.5132,0.8236,2.3283,0.6599,0.1811
7901.0,91.5803,0.9324,2.2547,0.6286,0.2302
5941.5,102.879,1.8209,2.0847,0.507,0.3435
11252.0,167.234,1.848,2.467,0.348,0.0887
9038.0,95.1728,0.9422,2.2567,0.6035,0.2289
6778.5,76.9512,1.3429,2.1342,0.5582,0.3105
7069.0,70.3378,0.9411,2.1332,0.7328,0.1093
9328.0,123.559,0.714,2.255,0.645,0.23
8162.0,96.4144,0.8332,2.2122,0.4749,0.2585
9053.5,100.804,0.898,2.2905,0.5658,0.2063
8446.5,83.8895,0.7639,2.2139,0.6726,0.2574
9371.0,118.506,1.306,2.268,0.379,0.2213
9099.5,100.218,1.2039,2.3589,0.4853,0.1607
8687.5,88.4116,0.75,2.189,0.7461,0.274
8820.0,104.202,1.0155,2.2968,0.5077,0.2021
8781.0,85.2447,0.9012,2.2873,0.5269,0.2085
7348.5,97.5027,1.0557,2.1654,0.3683,0.2897
8409.5,97.7767,0.9786,2.2586,0.6262,0.2276
9345.5,73.0842,3.7921,2.0965,0.4519,0.1409
11252.5,159.388,1.713,2.455,0.319,0.0967
8504.0,74.3832,1.1583,2.3094,0.3857,-0.0426
9370.0,78.7822,1.9434,2.2065,0.3374,0.2623
6466.5,109.542,1.0431,2.0558,0.52,0.3628
6423.0,69.111,0.853,2.095,0.448,0.1422
8557.5,86.9423,0.9314,2.3825,0.374,0.145
8139.5,48.5377,1.7301,2.2457,0.2535,0.0123
9274.0,80.1103,2.0964,2.213,0.4784,0.258
8585.5,91.6645,0.787,2.2399,0.5017,0.2401
8400.0,87.2663,0.9786,2.2582,0.7836,0.2279
6172.5,111.225,0.9569,1.9997,0.5667,0.4002
7741.5,39.0321,0.9332,2.2382,0.5983,0.0188
6130.5,103.537,1.3088,2.0273,0.711,0.3818
7370.0,85.1351,0.9774,2.1894,0.5875,0.2737
10757.0,43.727,19.9899,2.1019,0.179,0.1363
8770.0,93.0576,0.6835,2.2628,0.5985,0.2248
7730.5,86.394,1.0549,2.2225,0.7765,0.2517
9685.5,37.4077,4.5974,2.2195,0.2223,0.0349
8672.5,88.2146,0.8112,2.2436,0.6107,0.2376
7496.5,81.5115,0.9528,2.1611,0.6466,0.2926
8100.5,81.9593,1.1732,2.1491,0.4189,0.3006
8990.0,82.1493,0.8793,2.2768,0.6059,0.2155
6722.5,88.5801,0.9901,2.1808,0.743,0.2795
8288.0,96.3802,1.6697,2.2082,1.0175,0.2612
8893.5,104.772,1.2782,2.2997,0.3354,0.2002
9567.0,52.5648,25.0984,2.1123,0.3267,0.1273
8498.5,57.1174,1.5206,2.1087,0.3652,0.1304
6872.5,89.5484,1.6263,2.2333,0.4599,0.2445
6787.0,77.7911,1.3421,2.1342,0.4859,0.3105
7816.0,81.7907,1.2921,2.1941,0.5307,0.2706
6833.0,73.9607,1.2157,2.0786,0.4578,0.1564
7730.0,84.24,1.0639,2.2076,1.1938,0.2616
11414.0,149.929,2.339,2.439,0.331,0.1073
6557.0,82.1606,1.0068,1.8446,1.1482,0.5036
9545.0,96.9485,0.9584,2.338,0.6059,0.1747
8951.5,99.4434,0.86,2.2749,0.6511,0.2167
6350.0,102.091,1.935,2.157,0.452,0.2953
7030.5,83.1059,0.8933,2.0917,0.9102,0.3389
8970.5,86.5966,0.8718,2.2228,0.5441,0.2515
9266.0,79.8034,1.8695,2.2082,0.5106,0.2612
9589.0,103.172,0.8235,2.3128,0.4414,0.1915
7308.0,85.0829,1.1491,2.2055,0.4976,0.263
8566.0,96.3799,0.8021,2.2418,0.4915,0.2388
7535.0,79.7133,0.9694,2.0752,0.4781,0.3499
8627.0,73.6919,0.7329,2.1481,0.7585,0.0965
6370.0,58.946,0.923,2.074,0.4,0.1603
6381.0,120.631,1.371,2.0728,0.4906,0.3515
6844.0,71.439,1.278,2.072,0.423,0.1621
6412.0,122.674,1.5441,2.1219,0.4253,0.3187
8619.5,83.2595,0.7999,2.2171,0.517,0.2553
9357.5,73.9118,2.1039,2.2469,0.3648,0.0113
7427.0,76.9887,1.2667,2.2041,0.5443,0.2639
11313.5,139.708,2.056,2.451,0.32,0.0993
9317.0,118.701,1.686,2.286,0.34,0.2093
6111.5,104.12,1.3177,2.065,0.5581,0.3567
6055.5,109.068,1.4793,2.0154,0.4777,0.3897
6591.5,92.6917,0.9108,2.1076,0.7015,0.3283
5999.5,108.705,1.3662,2.0739,0.4327,0.3507
9244.5,90.4417,1.3706,2.3721,0.3847,0.1519
6587.0,85.313,0.4696,2.0902,0.3985,0.3399
5984.5,100.978,1.5233,2.0819,0.4891,0.3454
7891.0,87.0389,0.8348,2.1845,0.5327,0.277
8815.0,98.559,1.0132,2.2814,0.5085,0.2124
6692.0,84.7083,1.4848,2.1966,0.4853,0.2689
8798.5,108.528,1.0908,2.2959,0.5998,0.2027
7427.5,67.3485,1.3972,2.1812,0.4243,0.0679
9261.5,75.2331,1.6712,2.3267,0.7131,0.1822
7980.0,101.821,1.111,2.2697,0.5261,0.2202
5865.5,55.562,1.5664,2.1188,0.351,0.1217
9618.0,100.86,0.8681,2.2987,0.4828,0.2009
6923.0,24.3199,1.4547,2.01,0.4722,0.2155
8924.5,90.5041,0.8154,2.264,0.6742,0.224
8342.5,85.9969,0.7733,2.2695,0.5514,0.2203
8555.0,84.5968,0.8221,2.2278,0.7096,0.2481
6758.5,99.7562,0.9714,2.111,0.4639,0.326
7733.5,39.0321,0.9332,2.2382,0.5983,0.0188
6990.5,68.0901,0.8663,2.0373,0.5432,0.192
6075.5,114.172,1.5782,2.1117,0.5073,0.3255
9554.0,45.2175,7.8355,2.1016,0.3699,0.1366
6858.0,54.5214,1.0941,2.0798,0.5488,0.1553
9042.5,97.0113,0.8216,2.3007,0.5429,0.1995
8570.5,87.0224,0.8262,2.2343,0.4381,0.2438
8105.0,79.576,1.1492,2.1075,0.4485,0.3283
6016.5,111.569,1.4153,1.9707,1.0941,0.4195
9584.0,90.7192,1.2758,2.3274,0.5588,0.1817
6295.0,102.391,1.0541,2.0289,0.501,0.3807
5800.5,79.1198,1.3464,1.7529,0.9522,0.5647
7253.5,85.8002,0.9897,2.1481,0.5365,0.3013
6963.5,38.4789,1.4857,2.1859,0.4798,0.0639
6447.0,112.407,1.1598,2.0809,0.652,0.3461
8467.5,82.0467,0.8374,2.23,0.6071,0.2467
7017.5,88.6459,0.897,2.0787,0.9803,0.3475
6988.0,71.5007,0.8856,2.0985,0.5785,0.1392
6741.5,87.2749,1.6835,2.2223,0.4619,0.2518
7190.0,83.399,0.8414,2.1193,1.0913,0.3205
8506.0,39.5392,1.3499,2.1095,0.3007,0.1297
6944.0,24.6541,1.6318,2.0628,0.4266,0.17
6919.0,32.1286,1.3401,1.9904,0.6234,0.2324
6228.5,109.542,1.2496,2.0216,0.5235,0.3856
9331.5,133.064,1.277,2.187,0.404,0.2753
8916.0,91.4682,0.912,2.2948,0.4262,0.2035
7985.5,102.406,1.1457,2.258,0.5987,0.228
9785.0,50.2418,1.8015,2.2709,0.3076,-0.0094
8066.0,99.2167,1.1926,2.1349,0.4606,0.3101
9445.0,97.0452,0.7373,2.3433,0.416,0.1711
