Depth,GR,Log_ILD,RHOB,NPHI,PHI,PERM,well
6533.5,39.0582,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6534.0,36.1498,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6534.5,35.7727,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6535.0,36.2863,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6535.5,39.0255,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6536.0,38.0725,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6536.5,41.9768,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6537.0,42.4414,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6537.5,40.4977,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6538.0,35.4,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6538.5,34.4724,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6539.0,37.7428,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6539.5,49.1986,1.4375,2.1068,0.5166,0.1321,0.3732910943374472,freeman_3
6540.0,58.1714,1.1647,2.2294,0.5823,0.0264,0.0028725680074464,freeman_3
6540.5,56.3589,1.0133,2.1114,0.6859,0.1281,0.3104960333003539,freeman_3
6541.0,52.6365,1.0154,2.0055,0.7212,0.2194,20.790441123188465,freeman_3
6541.5,52.254,1.0183,1.9803,0.5785,0.2411,56.47002581071239,freeman_3
6542.0,54.5692,1.0227,1.9818,0.7222,0.2398,53.188865258644,freeman_3
6542.5,57.912,1.0298,1.9702,0.6836,0.2498,84.29458113296637,freeman_3
6543.0,53.1795,1.0406,1.9275,0.7415,0.2866,458.9042990105549,freeman_3
6543.5,52.3115,1.0556,1.8746,0.7206,0.3322,3746.502747622111,freeman_3
6544.0,51.1814,1.0728,1.8649,1.1426,0.3406,5515.798065652706,freeman_3
6544.5,51.6607,1.0872,1.9153,1.2272,0.2972,747.652507061859,freeman_3
6545.0,57.6018,1.0941,1.9707,0.9531,0.2494,82.7561922189418,freeman_3
6545.5,60.8719,1.0965,1.9753,0.7671,0.2454,68.83493821525478,freeman_3
6546.0,62.5715,1.1075,1.9312,0.8918,0.2834,396.030713292049,freeman_3
6546.5,64.7191,1.1543,1.888,0.8497,0.3207,2206.227450020142,freeman_3
6547.0,62.6505,1.2562,1.8809,0.724,0.3268,2921.712188058792,freeman_3
6547.5,60.4558,1.4386,1.909,0.655,0.3026,958.7125601974057,freeman_3
6548.0,64.7025,1.6252,1.9421,0.6635,0.2741,258.07650066650933,freeman_3
6548.5,62.8107,1.6374,1.9552,0.7394,0.2628,153.38124843853618,freeman_3
6549.0,73.808,1.6446,1.9569,1.0271,0.2613,143.1447513815635,freeman_3
6549.5,67.7189,1.559,1.9535,1.2622,0.2642,163.59473358554342,freeman_3
6550.0,77.0027,1.312,1.9062,1.1603,0.4625,1511302.9758732438,freeman_3
6550.5,73.4552,1.1938,1.8016,0.9654,0.3952,68154.31012607564,freeman_3
6551.0,74.9056,1.0953,1.7031,0.9623,0.4801,3398712.725219322,freeman_3
6551.5,75.2554,0.9574,1.6772,0.7685,0.6152,1710132761.3592477,freeman_3
6552.0,76.7201,0.8622,1.6917,0.7627,0.6055,1094082982.5468469,freeman_3
6552.5,79.4059,0.8921,1.6897,0.7068,0.6069,1166936740.131906,freeman_3
6553.0,75.5285,0.9372,1.6855,0.7253,0.6097,1327521044.3837936,freeman_3
6553.5,76.0836,0.9616,1.7279,0.7044,0.5814,360662540.2838833,freeman_3
6554.0,73.6926,0.9952,1.8038,0.643,0.3933,62444.95098805384,freeman_3
6554.5,72.2521,0.9779,1.8639,0.5933,0.3415,5749.187359792639,freeman_3
6555.0,68.9251,0.9308,1.8853,0.6295,0.323,2452.705687386068,freeman_3
6555.5,68.3497,0.8558,1.8772,0.7653,0.33,3385.561368274396,freeman_3
6556.0,75.3494,0.9041,1.8619,0.7238,0.4921,5905941.975384899,freeman_3
6556.5,81.9964,0.9808,1.8536,0.8259,0.4976,7608124.105844635,freeman_3
6557.0,82.1606,1.0068,1.8446,1.1482,0.5036,10029168.9498625,freeman_3
6557.5,82.1101,0.9902,1.8261,1.4914,0.5159,17670101.070386615,freeman_3
6558.0,81.9305,1.0027,1.8109,1.7956,0.5261,28262953.507880084,freeman_3
6558.5,81.7435,1.092,1.8078,1.1911,0.5281,30989411.6118524,freeman_3
6559.0,82.6872,1.2184,1.8067,0.7157,0.5289,32152270.356926534,freeman_3
6559.5,79.3809,1.2449,1.8099,0.5167,0.5267,29054692.270494964,freeman_3
6560.0,76.777,1.1914,1.8215,0.5519,0.519,20381329.13933437,freeman_3
6560.5,78.9586,1.1957,1.8151,0.9246,0.5233,24844109.98418045,freeman_3
6561.0,76.6606,1.2425,1.7658,0.7773,0.5561,112500470.73625708,freeman_3
6561.5,71.2417,1.2653,1.6888,0.9127,0.4924,5988093.097649724,freeman_3
6562.0,67.0664,1.2448,1.626,0.7121,0.5466,72639752.27135698,freeman_3
6562.5,68.4226,1.1944,1.6046,1.1046,0.565,169486686.42085165,freeman_3
6563.0,72.2874,1.157,1.6185,0.926,0.553,97535085.90071572,freeman_3
6563.5,77.4112,1.1414,1.638,0.9621,0.6413,5688199752.082686,freeman_3
6564.0,74.0621,1.1442,1.6584,0.9722,0.5186,20009366.785650138,freeman_3
6564.5,69.0299,1.1774,1.7086,0.8602,0.4753,2724736.8813446006,freeman_3
6565.0,61.4764,1.1794,1.7907,1.1339,0.4046,105068.73949292795,freeman_3
6565.5,62.7291,1.1526,1.8588,1.1799,0.3459,7040.397695036554,freeman_3
6566.0,70.2323,1.1507,1.8622,0.9635,0.3429,6132.019292016299,freeman_3
6566.5,76.5426,1.1825,1.7927,0.5999,0.5382,49339194.11696682,freeman_3
6567.0,80.4609,1.1948,1.6815,0.5797,0.6123,1496359470.680824,freeman_3
6567.5,85.9851,1.1513,1.5686,0.5227,0.6876,47959792293.1245,freeman_3
6568.0,86.4311,1.1047,1.4933,0.5562,0.7378,483917726875.6009,freeman_3
6568.5,87.4743,1.0936,1.467,0.4825,0.7553,1083264877248.5516,freeman_3
6569.0,79.1116,1.0962,1.4814,0.5497,0.7457,696233454566.8817,freeman_3
6569.5,78.7789,1.0884,1.5105,0.5551,0.7263,284967780488.5934,freeman_3
6570.0,74.2804,1.0868,1.5185,0.6403,0.6392,5163917121.064937,freeman_3
6570.5,76.3074,1.1186,1.4962,0.7204,0.7359,443379423562.4696,freeman_3
6571.0,74.3248,1.1473,1.4701,0.8098,0.6809,35228277541.77926,freeman_3
6571.5,78.2923,1.1735,1.4592,1.1107,0.7605,1376333582529.6868,freeman_3
6572.0,80.1747,1.1576,1.4511,1.312,0.7659,1764868411634.3652,freeman_3
6572.5,81.9291,1.0579,1.4367,1.3998,0.7755,2745946709036.3403,freeman_3
6573.0,79.2179,0.9448,1.4241,1.0317,0.7839,4042726928653.996,freeman_3
6573.5,77.4881,0.8388,1.4204,0.7965,0.7864,4535959208117.415,freeman_3
6574.0,75.1441,0.7637,1.4258,0.8212,0.7828,3843056105204.6704,freeman_3
6574.5,75.5895,0.7349,1.4429,0.8925,0.7714,2273530278855.1465,freeman_3
6575.0,77.2999,0.7418,1.4772,0.7515,0.7485,792043416712.6279,freeman_3
6575.5,78.3308,0.7751,1.5459,0.6486,0.7027,96127020344.35544,freeman_3
6576.0,75.7403,0.7898,1.6762,0.5179,0.6159,1766153117.1757276,freeman_3
6576.5,74.3295,0.8222,1.859,0.5715,0.3457,6975.857709132464,freeman_3
6577.0,72.0819,0.8532,2.0234,0.6296,0.204,10.230483259515031,freeman_3
6577.5,67.5032,0.9539,2.088,0.9198,0.1483,0.7870702528226815,freeman_3
6578.0,70.5315,1.102,2.0492,1.2256,0.1817,3.663895943780007,freeman_3
6578.5,71.1401,1.1722,1.9971,1.3175,0.2266,28.963332836263405,freeman_3
6579.0,80.5326,1.1251,2.0069,1.0203,0.3954,68784.86745655033,freeman_3
6579.5,81.7844,1.1159,2.0653,0.5989,0.3565,11470.302193193324,freeman_3
6580.0,84.6786,1.1802,2.1162,0.4383,0.3225,2396.881103535143,freeman_3
6580.5,84.7696,1.323,2.131,0.4283,0.3127,1526.3957154921482,freeman_3
6581.0,84.0104,1.3912,2.1248,0.5429,0.3168,1843.5651948974617,freeman_3
6581.5,84.2968,1.3128,2.1142,0.7828,0.3239,2556.4867254694914,freeman_3
6582.0,88.5344,1.2259,2.1051,0.9441,0.3299,3370.007761587078,freeman_3
6582.5,89.4579,1.3155,2.1025,1.0694,0.3317,3661.230813913175,freeman_3
6583.0,87.063,1.4468,2.1,1.1075,0.3333,3941.157019689546,freeman_3
6583.5,80.8046,1.4361,2.0937,0.9077,0.3375,4782.05855160973,freeman_3
6584.0,78.509,1.1714,2.0896,0.614,0.3403,5440.126396243062,freeman_3
6584.5,82.5557,0.9028,2.0914,0.8981,0.3391,5147.679724977344,freeman_3
6585.0,85.6262,0.6748,2.0922,0.6343,0.3385,5007.405736258132,freeman_3
6585.5,86.6872,0.4825,2.0861,0.6102,0.3426,6047.893634920818,freeman_3
6586.0,82.6491,0.4111,2.0791,0.4141,0.3473,7509.209873965289,freeman_3
6586.5,81.7075,0.4058,2.081,0.4423,0.346,7072.891263128316,freeman_3
6587.0,85.313,0.4696,2.0902,0.3985,0.3399,5340.843262898178,freeman_3
6587.5,89.5366,0.6569,2.096,0.5051,0.336,4462.909184994413,freeman_3
6588.0,91.6627,0.8676,2.0942,0.5044,0.3372,4716.453112558509,freeman_3
6588.5,90.0643,0.9611,2.0856,0.5546,0.3429,6132.019292016299,freeman_3
6589.0,87.6644,0.979,2.0685,0.5396,0.3543,10365.243162401468,freeman_3
6589.5,84.7646,0.9581,2.0494,0.5095,0.3671,18687.556882749752,freeman_3
6590.0,83.6056,0.9763,2.0484,0.4861,0.3677,19211.05713046871,freeman_3
6590.5,97.1105,0.8958,2.0734,0.4426,0.3511,8945.121350796002,freeman_3
6591.0,93.0817,0.8243,2.101,0.5224,0.3327,3833.76070817504,freeman_3
6591.5,92.6917,0.9108,2.1076,0.7015,0.3283,3130.6482330463136,freeman_3
6592.0,86.5328,1.0021,2.099,0.7837,0.334,4070.2610422311386,freeman_3
6592.5,84.0257,1.0664,2.0945,0.6668,0.337,4673.216944576621,freeman_3
6593.0,83.0038,1.1285,2.0969,0.5385,0.3354,4341.295155739023,freeman_3
6593.5,81.5992,1.1878,2.0973,0.6084,0.3351,4281.736584535974,freeman_3
6594.0,83.6084,1.2127,2.0942,0.5953,0.3372,4716.453112558509,freeman_3
6594.5,82.9065,1.1916,2.093,0.5835,0.338,4893.435135204391,freeman_3
6595.0,86.0559,1.1812,2.0959,0.522,0.3361,4483.506862820511,freeman_3
6595.5,83.4095,1.1836,2.0966,0.473,0.3356,4381.460414240527,freeman_3
6596.0,86.2206,1.1879,2.0888,0.4956,0.3408,5566.829715702143,freeman_3
6596.5,83.7343,1.197,2.0783,0.458,0.3478,7684.103203319462,freeman_3
6597.0,83.0386,1.1866,2.0748,0.491,0.3501,8542.566011981713,freeman_3
6597.5,81.8633,1.1883,2.0787,0.5199,0.3475,7578.684384430478,freeman_3
6598.0,82.8977,1.1996,2.0854,0.4917,0.3431,6188.752163466988,freeman_3
6598.5,82.0246,1.2094,2.0923,0.4065,0.3385,5007.405736258132,freeman_3
6599.0,79.3809,1.2017,2.0982,0.3721,0.3345,4165.059498655221,freeman_3
6599.5,79.2304,1.2066,2.0975,0.4132,0.335,4262.065859497983,freeman_3
6600.0,82.5353,1.2193,2.0895,0.4671,0.3403,5440.126396243062,freeman_3
6600.5,86.6403,1.2187,2.0816,0.4555,0.3456,6943.809922868339,freeman_3
6601.0,93.4951,1.2147,2.0835,0.5748,0.3443,6540.343572837806,freeman_3
6601.5,91.3442,1.2071,2.0962,0.5945,0.3359,4442.406134955172,freeman_3
6602.0,89.8094,1.2048,2.1071,0.5896,0.3286,3174.195268698384,freeman_3
6602.5,80.5167,1.1926,2.1049,0.6671,0.3301,3401.1867595681883,freeman_3
6603.0,80.1185,1.1811,2.094,0.5967,0.3373,4738.22097241571,freeman_3
6603.5,77.0898,1.1828,2.0868,1.0664,0.3421,5910.241104052389,freeman_3
6604.0,78.2498,1.1931,2.0864,0.7423,0.3424,5992.452026810716,freeman_3
6604.5,76.3536,1.2027,2.0868,0.7941,0.3421,5910.241104052389,freeman_3
6605.0,76.9855,1.1965,2.0844,0.5851,0.3437,6362.119571040545,freeman_3
6605.5,83.9009,1.1841,2.0824,0.6071,0.3451,6785.765971130659,freeman_3
6606.0,86.6347,1.187,2.0836,0.6984,0.3443,6540.343572837806,freeman_3
6606.5,88.182,1.2025,2.0904,0.5472,0.3397,5291.883251854141,freeman_3
6607.0,82.94,1.219,2.1043,0.545,0.3305,3464.412819940869,freeman_3
6607.5,80.2013,1.2014,2.1175,0.5823,0.3217,2310.192539361992,freeman_3
6608.0,77.0335,1.1574,2.1205,0.7159,0.3197,2106.9410788447203,freeman_3
6608.5,78.4224,1.122,2.1125,0.7711,0.325,2689.312215297878,freeman_3
6609.0,79.9533,1.1197,2.1012,0.7072,0.3325,3798.616264241175,freeman_3
6609.5,79.6687,1.1384,2.0944,0.6605,0.3371,4694.785256421168,freeman_3
6610.0,78.4994,1.1472,2.0892,0.636,0.3405,5490.457939053991,freeman_3
6610.5,76.1258,1.1274,2.0802,0.5304,0.3465,7237.622509415249,freeman_3
6611.0,77.5289,1.1164,2.0736,0.4648,0.3509,8863.12058451855,freeman_3
6611.5,80.3402,1.15,2.0823,0.4862,0.3451,6785.765971130659,freeman_3
6612.0,84.9504,1.2172,2.1045,0.5305,0.3303,3432.6542227351088,freeman_3
6612.5,88.2345,1.244,2.1218,0.5764,0.3188,2021.4094270803375,freeman_3
6613.0,91.65,1.1925,2.124,0.6427,0.3173,1886.5027689203864,freeman_3
6613.5,91.8464,1.2024,2.1144,0.7421,0.3237,2533.051171915153,freeman_3
6614.0,88.2257,1.2337,2.0939,0.6871,0.3374,4760.089297540224,freeman_3
6614.5,85.362,1.2636,2.0692,0.5126,0.3539,10176.075899715195,freeman_3
6615.0,83.3931,1.2628,2.0668,0.5359,0.3555,10954.106693478529,freeman_3
6615.5,85.1173,1.2091,2.0957,0.5079,0.3362,4504.199605169376,freeman_3
6616.0,89.0576,1.1871,2.1226,0.521,0.3183,1975.4013223821632,freeman_3
6616.5,87.9292,1.1705,2.1224,0.5201,0.3184,1984.518397888087,freeman_3
6617.0,87.5917,1.1887,2.1117,0.4882,0.3255,2751.947668947534,freeman_3
6617.5,83.1007,1.2247,2.1152,0.4987,0.3232,2475.397891999637,freeman_3
6618.0,83.0442,1.2146,2.113,0.5158,0.3247,2652.4173285610746,freeman_3
6618.5,79.6207,1.1566,2.0792,0.4909,0.3472,7474.711814645911,freeman_3
6619.0,79.7063,1.1958,2.038,0.4883,0.3747,26517.74046887085,freeman_3
6619.5,78.6443,1.2429,2.0368,0.5182,0.3755,27512.80248521584,freeman_3
6620.0,81.2471,1.2056,2.0748,0.7091,0.3501,8542.566011981713,freeman_3
6620.5,80.6896,1.2104,2.1077,0.678,0.3282,3116.2657227337136,freeman_3
6621.0,84.2139,1.2069,2.1144,0.5548,0.3237,2533.051171915153,freeman_3
6621.5,84.827,1.1462,2.1106,0.54,0.3263,2855.212824572435,freeman_3
6622.0,90.7778,1.1234,2.1124,0.6834,0.3251,2701.7242058377583,freeman_3
6622.5,89.441,1.1182,2.1169,0.6087,0.3221,2353.137659195619,freeman_3
6623.0,88.8731,1.1133,2.1192,0.5575,0.3205,2186.002756090428,freeman_3
6623.5,88.8614,1.1208,2.1129,0.5439,0.3247,2652.4173285610746,freeman_3
6624.0,88.7292,1.148,2.0968,0.5074,0.3355,4361.3315479798985,freeman_3
6624.5,90.276,1.1741,2.0875,0.4806,0.3417,5802.378305857267,freeman_3
6625.0,87.0967,1.164,2.0982,0.4419,0.3345,4165.059498655221,freeman_3
6625.5,86.7752,1.1468,2.1144,0.4341,0.3237,2533.051171915153,freeman_3
6626.0,89.307,1.1714,2.1195,0.4571,0.3203,2165.963463826597,freeman_3
6626.5,93.6862,1.2148,2.1155,0.4917,0.323,2452.705687386068,freeman_3
6627.0,89.7852,1.1734,2.1119,0.5904,0.3254,2739.3049468075646,freeman_3
6627.5,84.7547,1.1132,2.1083,0.6764,0.3278,3059.3933997851395,freeman_3
6628.0,80.204,1.0991,2.104,0.8118,0.3307,3496.465244730471,freeman_3
6628.5,85.6804,1.1159,2.1038,0.7881,0.3308,3512.602491009928,freeman_3
6629.0,88.7033,1.1393,2.1072,0.7261,0.3285,3159.6126989595223,freeman_3
6629.5,90.8658,1.1734,2.1094,0.647,0.3271,2962.3529420967184,freeman_3
6630.0,87.6539,1.1928,2.1114,0.597,0.3257,2777.408432507861,freeman_3
6630.5,85.9366,1.1805,2.1149,0.5516,0.3234,2498.300042777114,freeman_3
6631.0,79.5928,1.1701,2.1177,0.496,0.3215,2289.014787708653,freeman_3
6631.5,86.4464,1.1939,2.118,0.4867,0.3213,2268.031174490726,freeman_3
6632.0,81.7455,1.2076,2.1177,0.4631,0.3215,2289.014787708653,freeman_3
6632.5,81.799,1.1642,2.1198,0.4528,0.3201,2146.1078736342,freeman_3
6633.0,78.1427,1.1162,2.122,0.4736,0.3187,2012.1228705058609,freeman_3
6633.5,78.6736,1.0947,2.1209,0.5572,0.3194,2078.035787736122,freeman_3
6634.0,82.7746,1.1068,2.1178,0.6179,0.3215,2289.014787708653,freeman_3
6634.5,79.3788,1.12,2.1136,0.5572,0.3243,2604.01030928674,freeman_3
6635.0,77.3455,1.1216,2.109,0.4954,0.3273,2989.76035565041,freeman_3
6635.5,80.6717,1.1218,2.1071,0.4573,0.3286,3174.195268698384,freeman_3
6636.0,84.7962,1.1374,2.11,0.4956,0.3267,2908.289550781433,freeman_3
6636.5,86.7409,1.1534,2.1152,0.5541,0.3232,2475.397891999637,freeman_3
6637.0,84.1996,1.1512,2.1187,0.6915,0.3209,2226.6392609346867,freeman_3
6637.5,83.1817,1.1381,2.1192,0.8668,0.3205,2186.002756090428,freeman_3
6638.0,82.6592,1.124,2.1169,0.7401,0.3221,2353.137659195619,freeman_3
6638.5,81.8595,1.1098,2.1123,0.6431,0.3251,2701.7242058377583,freeman_3
6639.0,82.56,1.1039,2.1086,0.5569,0.3276,3031.3476535858176,freeman_3
6639.5,84.2332,1.1194,2.1109,0.5702,0.3261,2829.0388208537192,freeman_3
6640.0,86.7427,1.1254,2.1186,0.573,0.3209,2226.6392609346867,freeman_3
6640.5,85.8293,1.1139,2.1238,0.6261,0.3175,1903.9565168594795,freeman_3
6641.0,86.1506,1.1575,2.1228,0.6265,0.3181,1957.2926332108923,freeman_3
6641.5,86.8132,1.1926,2.1183,0.5935,0.3211,2247.239920022976,freeman_3
6642.0,87.6415,1.1488,2.1146,0.4697,0.3236,2521.4140821208257,freeman_3
6642.5,86.4915,1.1294,2.1165,0.4831,0.3223,2374.908669684558,freeman_3
6643.0,86.2196,1.1502,2.1237,0.4688,0.3175,1903.9565168594795,freeman_3
6643.5,81.2222,1.1791,2.1256,0.4589,0.3163,1801.6048976076256,freeman_3
6644.0,86.649,1.1553,2.1138,0.4624,0.3241,2580.1391025828875,freeman_3
6644.5,86.2614,1.1126,2.0981,0.4757,0.3346,4184.282509952041,freeman_3
6645.0,87.3559,1.1149,2.0925,0.5882,0.3383,4961.502378289854,freeman_3
6645.5,78.088,1.171,2.0956,0.5917,0.3363,4524.98785079258,freeman_3
6646.0,75.8275,1.1991,2.0991,0.4956,0.3339,4051.56185693242,freeman_3
6646.5,81.5481,1.1827,2.1024,0.4248,0.3317,3661.230813913175,freeman_3
6647.0,90.9941,1.1872,2.1036,0.4259,0.3309,3528.814215569386,freeman_3
6647.5,86.2912,1.2345,2.0969,0.4552,0.3354,4341.295155739023,freeman_3
6648.0,82.8823,1.2514,2.0905,0.5081,0.3397,5291.883251854141,freeman_3
6648.5,81.4743,1.2366,2.0988,0.7443,0.3341,4089.0465299345306,freeman_3
6649.0,81.9466,1.2441,2.1122,0.9903,0.3252,2714.193481473912,freeman_3
6649.5,85.6019,1.2772,2.113,0.8531,0.3247,2652.4173285610746,freeman_3
6650.0,80.6175,1.3111,2.1045,0.717,0.3303,3432.6542227351088,freeman_3
6650.5,85.5396,1.2986,2.1047,0.7612,0.3302,3416.8842667761533,freeman_3
6651.0,82.1832,1.2504,2.114,1.1115,0.324,2568.285686137332,freeman_3
6651.5,80.4912,1.2102,2.115,1.3201,0.3233,2486.8226031369923,freeman_3
6652.0,81.7698,1.1853,2.1056,1.0177,0.3296,3323.774358875913,freeman_3
6652.5,82.4321,1.1844,2.1018,0.6854,0.3321,3729.290940228661,freeman_3
6653.0,85.7569,1.2002,2.1092,0.5215,0.3272,2976.0250983022847,freeman_3
6653.5,87.1919,1.2179,2.1156,0.5108,0.3229,2441.437712763351,freeman_3
6654.0,90.0541,1.2326,2.1143,0.5658,0.3238,2544.74197040407,freeman_3
6654.5,87.5712,1.2466,2.111,0.6209,0.326,2816.0419342708783,freeman_3
6655.0,79.1229,1.2834,2.112,0.5576,0.3253,2726.7203065944163,freeman_3
6655.5,76.7422,1.3593,2.1172,0.5117,0.3219,2331.566225601467,freeman_3
6656.0,77.5816,1.4742,2.1211,0.5254,0.3193,2068.489084011444,freeman_3
6656.5,79.0033,1.8996,2.1188,0.5019,0.3208,2216.4098580286677,freeman_3
6657.0,74.6312,2.6876,2.1109,0.4703,0.1285,0.3162679718425983,freeman_3
6657.5,70.3886,2.4428,2.1073,0.4471,0.1316,0.3647948364685098,freeman_3
6658.0,72.2784,1.6876,2.1147,0.4782,0.1253,0.2729367119687262,freeman_3
6658.5,76.3359,1.3453,2.1266,0.6112,0.3156,1744.4600518843415,freeman_3
6659.0,78.4016,1.2062,2.1355,0.5906,0.3097,1329.454439945563,freeman_3
6659.5,80.1444,1.1427,2.1433,0.5749,0.3045,1046.3679147087214,freeman_3
6660.0,81.2245,1.1358,2.1519,0.4753,0.2987,801.1182654240107,freeman_3
6660.5,85.9775,1.1655,2.1586,0.5091,0.2943,654.193016471463,freeman_3
6661.0,94.4849,1.2515,2.1638,0.569,0.2908,556.8180147328296,freeman_3
6661.5,95.9428,1.3689,2.1706,0.712,0.2863,452.6085546790795,freeman_3
6662.0,93.8797,1.4503,2.1781,0.7071,0.2813,359.52847473184926,freeman_3
6662.5,90.7514,1.4865,2.1852,0.8669,0.2765,288.2328028863417,freeman_3
6663.0,92.6697,1.4982,2.1952,0.7614,0.2699,212.69501434196107,freeman_3
6663.5,91.301,1.6181,2.2124,0.5739,0.2584,125.25109701881216,freeman_3
6664.0,84.1459,1.7176,2.2323,0.4133,0.2451,67.89058625993322,freeman_3
6664.5,77.4379,1.6481,2.2478,0.4,0.2348,42.25044224521377,freeman_3
6665.0,73.9011,1.6725,2.2543,0.4107,0.0049,0.0010673715327996,freeman_3
6665.5,78.2082,1.4703,2.2464,0.4582,0.2357,44.03818008030855,freeman_3
6666.0,84.1847,1.2182,2.2243,0.4967,0.2505,87.05589448545557,freeman_3
6666.5,86.1087,1.1658,2.2,0.5716,0.2667,183.55408398902807,freeman_3
6667.0,85.5144,1.2014,2.1868,0.5889,0.2755,275.26152512799257,freeman_3
6667.5,82.9084,1.2673,2.185,0.5798,0.2767,290.8995059372126,freeman_3
6668.0,85.4946,1.2967,2.1815,0.5495,0.279,323.39860183658,freeman_3
6668.5,83.0743,1.2362,2.1669,0.6628,0.2887,505.4959749863667,freeman_3
6669.0,84.0363,1.2352,2.1463,0.6561,0.3025,954.3081390496354,freeman_3
6669.5,81.014,1.2137,2.1359,0.6101,0.3094,1311.2155494573128,freeman_3
6670.0,81.0761,1.2508,2.1455,0.5766,0.303,976.53446252034,freeman_3
6670.5,82.5922,1.2961,2.1663,0.6416,0.2891,514.892847693437,freeman_3
6671.0,87.6004,1.2741,2.1829,0.5975,0.2781,310.2701774724111,freeman_3
6671.5,80.4844,1.2929,2.1912,0.5612,0.2725,239.74625519019244,freeman_3
6672.0,76.3112,1.3697,2.2,0.4704,0.2667,183.55408398902807,freeman_3
6672.5,72.8431,1.467,2.2176,0.4611,0.0366,0.0045946118655057,freeman_3
6673.0,77.4562,1.5868,2.2381,0.4345,0.2413,56.992481230790304,freeman_3
6673.5,84.0395,1.6704,2.2456,0.3982,0.2363,45.27183509074035,freeman_3
6674.0,91.6065,1.6354,2.2341,0.4076,0.2439,64.24096959372713,freeman_3
6674.5,88.7672,1.6502,2.2146,0.4229,0.2569,116.89197555469464,freeman_3
6675.0,77.0985,1.9395,2.199,0.4181,0.2673,188.6960406953529,freeman_3
6675.5,63.502,2.6653,2.1803,0.3779,0.0687,0.0201456461306086,freeman_3
6676.0,59.1568,2.8976,2.1472,0.3862,0.0972,0.0748378249427074,freeman_3
6676.5,56.4815,2.9544,2.106,0.4155,0.1328,0.3855193262036608,freeman_3
6677.0,60.8311,2.6572,2.0807,0.4174,0.1546,1.0519624205063969,freeman_3
6677.5,66.2004,1.928,2.0957,0.4655,0.1416,0.5781328063693684,freeman_3
6678.0,73.4073,1.5255,2.1478,0.4486,0.0967,0.073134485461244,freeman_3
6678.5,78.4623,1.3356,2.1995,0.5183,0.267,186.10730480610397,freeman_3
6679.0,80.297,1.224,2.2204,0.5478,0.2531,98.12794512223272,freeman_3
6679.5,81.4287,1.1196,2.2106,0.5575,0.2596,132.36678182293835,freeman_3
6680.0,79.9673,1.0133,2.1915,0.4347,0.2723,237.54847878596337,freeman_3
6680.5,83.5189,1.0266,2.1795,0.3809,0.2803,343.3486934540702,freeman_3
6681.0,84.4357,1.177,2.1769,0.3867,0.2821,373.01956117717054,freeman_3
6681.5,83.5897,1.3132,2.1804,0.428,0.2797,333.992460485916,freeman_3
6682.0,83.3054,1.2027,2.1854,0.4445,0.2764,286.9086326342561,freeman_3
6682.5,84.0013,1.1171,2.1851,0.5209,0.2766,289.5630845852675,freeman_3
6683.0,84.1023,1.1436,2.1725,0.5205,0.285,426.3099774459156,freeman_3
6683.5,82.2205,1.1163,2.1455,0.5653,0.303,976.53446252034,freeman_3
6684.0,77.5181,1.0411,2.117,0.5754,0.322,2342.3271100278457,freeman_3
6684.5,79.3468,0.9908,2.1067,0.6824,0.3289,3218.348039703946,freeman_3
6685.0,74.3742,0.9995,2.113,0.7016,0.1267,0.2911112612186803,freeman_3
6685.5,78.7353,1.0356,2.1173,0.6833,0.3218,2320.854777751701,freeman_3
6686.0,78.5158,1.0607,2.1134,0.846,0.3244,2616.0286056901077,freeman_3
6686.5,80.2954,1.052,2.1129,0.7638,0.3247,2652.4173285610746,freeman_3
6687.0,82.7902,1.0608,2.125,0.8761,0.3167,1835.0956724683083,freeman_3
6687.5,84.4068,1.1533,2.1436,0.8228,0.3043,1036.7757619084,freeman_3
6688.0,88.1046,1.3283,2.1569,0.6908,0.2954,688.1824391386892,freeman_3
6688.5,87.82,1.5427,2.163,0.6221,0.2913,569.7865903986425,freeman_3
6689.0,87.2715,1.5811,2.1666,0.7159,0.2889,510.1727766730608,freeman_3
6689.5,87.8576,1.5355,2.172,0.6227,0.2853,432.2399109308449,freeman_3
6690.0,87.9813,1.5199,2.1792,0.538,0.2805,346.5253235918542,freeman_3
6690.5,90.2482,1.5126,2.1856,0.4329,0.2763,285.5905457524153,freeman_3
6691.0,90.0231,1.5049,2.1904,0.4904,0.2731,246.46234037827887,freeman_3
6691.5,90.0616,1.4932,2.1952,0.5229,0.2699,212.69501434196107,freeman_3
6692.0,84.7083,1.4848,2.1966,0.4853,0.2689,203.12314715259905,freeman_3
