Depth,Log_ILD,NPHI,RHOB,vshale,Facies,velocity,Actual Permeability,rf_Permeability,dt_Permeability,gb_Permeability,nn_pore pressure
8727.0,1950.0,0.2197,2.0052,47.9742,0,5389.8867,3832948.3681012066,3829160.2541584847,3831774.886058201,3821856.771957889,4228177.289201464
8879.0,0.7715,0.1975,2.3037,98.0872,2,5500.9914,3982964.3787091784,3984168.0337016773,3981861.535796441,3988983.4104649085,4142971.388402514
10072.0,1.6216,0.0868,2.4698,119.5346,2,7075.2139,5552159.212986087,5547474.080490559,5566617.733657293,5559948.692230004,5078836.5470661335
8050.5,0.8382,0.1033,2.4451,98.7349,2,5632.3602,4371031.003689721,4367662.039260541,4371031.003689721,4386570.338458359,4049836.3780974387
10823.0,7.0606,0.0924,2.1528,57.5282,0,7231.6169,5653697.287899512,5656222.5872272765,5698810.0470082965,5653059.993051231,5277882.236868969
11176.0,0.8514,0.1305,2.4043,129.6299,2,5988.4009,4560041.723178561,4571387.365943879,4550689.2794941375,4555198.621807633,4792133.92157282
8588.0,1.1709,0.1855,2.3218,112.0783,2,5656.4153,4134358.354218341,4135798.998619834,4143360.1165362266,4132265.569786656,4162017.7200015727
10392.5,0.8119,0.1301,2.4048,134.6735,2,6235.5975,4749629.232458854,4747437.363451744,4750646.473013015,4745739.067868161,4760410.851435076
9645.5,1.0487,0.1457,2.3815,120.8299,2,6134.8632,4620658.82673654,4619484.458525603,4621451.644523265,4617810.381710084,4574872.396074354
10986.5,0.7287,0.1296,2.4056,124.4648,2,6149.2786,4685547.005030918,4686563.913001274,4683902.007330812,4686935.887697819,4829137.852347619
9300.5,1.104,0.1617,2.3575,120.4624,2,6201.2387,4615731.041118531,4616937.380614153,4614450.319143684,4615734.9741779445,4541260.473062954
8272.0,1.1294,0.2287,2.2569,114.6273,2,5403.2928,3813803.612191536,3813850.668502505,3815227.8189244615,3812329.043664365,3989648.325149619
8741.0,35.1674,0.1876,2.0424,42.1978,0,5841.246,4262462.374877251,4259616.098811255,4263831.885052061,4262978.114928861,4264931.522964553
9970.5,1.2009,0.1635,2.3547,105.0912,2,6726.01,4999576.563166499,5000733.445586322,5000399.496191464,5001137.120253942,4899675.410436767
10917.5,1.2961,0.1038,2.4443,123.4664,2,6799.2736,5274821.032384142,5276385.241215345,5269557.140053891,5280388.838493,5110431.730919066
11234.5,1.0174,0.1629,2.3557,107.6001,2,6341.1734,4715643.646083822,4715785.96091765,4706235.149822177,4722688.375427229,4958910.291037292
9303.5,1.0807,0.1417,2.3874,118.1156,2,6114.138,4618467.157700687,4615708.652456455,4618769.026989357,4622717.281978406,4502012.4539959105
9401.5,1.1243,0.1391,2.3914,117.9398,2,6295.7746,4764625.789240489,4765708.435916048,4764625.789240489,4753408.88015839,4602241.225116827
10389.0,0.7424,0.1414,2.3879,129.7032,2,6046.4073,4568298.445280999,4563634.817904481,4568298.445280999,4580641.0922142835,4673326.716150066
7773.0,0.9332,0.0188,2.2382,45.9411,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3767863.855207599
8450.5,1.3742,0.2551,2.2174,77.7382,1,6061.0642,4182166.9776570583,4187915.3326501925,4192548.3171470677,4178051.0026394874,4313948.906403367
8147.5,0.6962,0.232,2.252,113.8059,2,5208.5636,3666164.405407888,3666376.4209897313,3667934.9638914256,3671990.528104061,3878411.2644830644
9009.0,1.0215,0.2105,2.2842,90.8511,2,5507.9673,3946556.6211623913,3946769.5693518585,3947772.868754484,3936639.4353604405,4168911.6448533214
8570.5,0.8836,0.1863,2.3205,114.52,2,5487.9271,4008706.929203523,4008728.7592175906,4008560.9764776616,3996614.190355547,4082929.7700686716
8313.5,1.0241,0.2112,2.2832,100.8075,2,5414.609,3877455.536178648,3877340.381745123,3872060.6280426895,3886359.82961746,4000123.659489153
8233.0,0.7823,0.2172,2.2742,104.1189,2,5376.5469,3831347.23075352,3832569.157443915,3830365.6510831174,3825492.9733015033,3968589.0697983312
9775.0,1.3939,0.1755,2.3368,103.2004,2,6470.9458,4766393.445633622,4764181.451264409,4756703.859936498,4754340.143758112,4747927.467165842
11085.5,0.7216,0.1437,2.3845,115.6363,2,6065.6551,4575194.415423159,4575918.639787763,4574591.502922092,4574669.882875379,4808081.605340634
10568.0,1.4191,0.1366,2.3951,125.7441,2,6633.9875,5029637.094697241,5028754.904407065,5027083.203680912,5033399.027478434,4971604.848216251
9355.0,0.8224,0.1759,2.3362,111.2567,2,5771.994,4250253.697980545,4249848.126052922,4251409.179356558,4247702.90876217,4355521.599506172
8462.5,1.6663,0.0339,2.2207,62.6,0,6037.7287,4901076.7057874035,4902359.413686506,4900976.23999771,4904882.141205013,4302937.603195651
11271.0,0.9025,0.1373,2.394,174.8554,2,6365.5142,4823660.590144604,4823065.519975489,4823526.335713081,4818441.507979846,4987777.083628823
8104.5,0.8133,0.2342,2.2487,104.8744,2,5159.9397,3625190.1162571018,3625001.7558720303,3624357.8048594804,3620585.6391292936,3847015.0874606846
10321.0,0.803,0.1455,2.3818,117.1583,2,5972.4278,4498972.129125419,4500556.967784386,4501124.503337358,4493850.094196198,4625245.902909848
8511.5,0.8121,0.1915,2.3128,104.5277,2,5120.9898,3725464.5079676295,3723855.119631284,3731662.5734927803,3730526.673722648,3904354.8398757144
10700.0,2.509,0.2283,2.2575,109.5776,2,6225.4083,4395551.305483525,4386066.622669735,4412469.221382842,4403506.738962593,4808460.160940512
11274.5,0.8482,0.1493,2.376,171.6722,2,6287.5789,4723220.749479716,4723846.925055546,4723291.063081369,4723010.865392814,4952623.114180039
7818.5,0.9332,0.2412,2.2382,103.6684,2,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591780.288682628,3786143.879996645
8502.5,0.9741,0.1877,2.3185,100.8355,2,5712.0417,4167853.7758361413,4169340.907625107,4165220.0103924028,4170102.0452953437,4169551.220469757
10225.0,1.2861,0.1484,2.3774,126.0917,2,6651.254,4999712.228234205,4998980.847850375,5002475.627079244,5006587.41943773,4916241.9595752815
9308.5,1.1387,0.1519,2.3722,121.2073,2,6246.8906,4683690.166881624,4683765.430411453,4682308.657178339,4675036.404549188,4563520.190600577
8646.0,1.5013,0.1889,2.3166,104.0247,2,5697.2087,4153127.9583518594,4153249.9465245428,4156505.3610656243,4151392.2710381984,4189862.776464274
11064.0,0.8888,0.1179,2.4231,116.9,2,5709.4866,4386455.057217037,4385054.63637026,4394722.664369501,4405866.386244068,4643179.621350565
8782.5,0.8107,0.1957,2.3064,91.4883,2,5370.8296,3894281.596867137,3895540.9489543336,3893585.7486577616,3897963.1253971457,4065198.1320883827
9791.5,1.5793,0.1381,2.3929,106.6888,2,7069.6892,5354183.758000763,5353462.456844813,5359203.234657939,5340397.959515801,5022499.3691272205
9923.0,0.9954,0.1513,2.373,117.0676,2,6240.7927,4681187.011700533,4680266.547037652,4682308.657178339,4663734.883312696,4673324.936330718
7803.0,0.9332,0.2412,2.2382,92.0465,2,5142.333,3591328.0418200633,3591328.0418200525,3591328.041820055,3591646.748495795,3781363.391554332
9711.0,0.864,0.151,2.3735,112.1648,2,6208.6819,4658129.501211467,4657303.537100183,4657513.736565857,4634487.701750119,4618896.853769562
11267.5,0.841,0.1511,2.3733,160.0839,2,6324.0009,4744299.59775764,4743888.885063289,4748912.225680187,4743115.382111404,4965894.988049144
9225.5,0.979,0.1617,2.3574,120.9987,2,5917.4344,4404488.687908803,4402271.945513183,4404970.000534354,4399122.484719354,4399092.836227739
9802.5,1.2047,0.1043,2.4436,115.559,2,7325.2693,5680943.064649359,5683689.032165973,5694169.785726551,5680236.825923359,5141616.663966617
9543.0,1.618,0.1773,2.3341,118.3194,2,6590.1085,4847466.938914115,4848367.548650446,4853910.313149263,4856933.568196347,4761609.495272613
9342.5,0.9384,0.1581,2.3628,118.5288,2,6025.6069,4497077.231179425,4495764.191025191,4497749.624910275,4487333.4329550285,4469193.991303696
8745.0,5.6562,0.1722,2.0603,64.182,0,5777.4268,4266302.40281831,4273540.0019294005,4284625.839166265,4281328.678660371,4237824.0356446495
10171.5,1.3013,0.1518,2.3723,125.8654,2,6496.2951,4871043.562043362,4869892.432918524,4871568.952554048,4862291.162627473,4836225.488820217
9100.0,0.883,0.2049,2.2927,94.8036,2,5490.5648,3951949.737375625,3951351.629409114,3951120.742698021,3952982.125780213,4178452.440933747
7710.0,0.9332,0.0188,2.2382,39.0321,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3755108.4422129677
9638.0,1.0214,0.1477,2.3785,112.3827,2,6316.6456,4750624.14437653,4753774.370359694,4748912.225680187,4751538.632831031,4654345.91159493
10490.5,1.0357,0.1495,2.3758,129.0535,2,6651.2477,4995674.744017868,4995489.842330325,4989335.73155324,4984493.866356236,4965642.823873819
10709.0,5.4592,0.2379,2.2431,93.2767,2,6266.8993,4389077.048761682,4374483.886077672,4389077.048761682,4390442.258840041,4826454.920126035
8790.5,0.8228,0.2037,2.2944,98.0884,2,5370.1648,3869021.4736858336,3873797.5807820773,3869019.8298516343,3872566.667555205,4067464.226505468
8853.0,1.0175,0.19,2.315,104.4736,2,5696.1623,4148784.590372126,4149788.7445634683,4145404.4266569456,4150574.559928879,4227573.9991019275
10999.0,0.7531,0.1308,2.4038,120.4257,2,6378.52,4856071.345770177,4855384.323924055,4855331.847186999,4856222.966588458,4934507.181760083
10609.5,3.4421,0.1982,2.3027,121.9835,2,6274.7127,4540644.2499950025,4544542.677388319,4536627.713641877,4554766.950396528,4816229.704729886
10904.0,1.4806,0.1016,2.4476,124.0031,2,6894.2241,5356511.797616744,5356675.5086329905,5353317.612987151,5352260.966964249,5151014.06018499
11311.5,0.9005,0.1343,2.3986,162.1151,2,6544.4491,4969951.203651145,4969880.643996103,4968419.920360747,4964943.618839167,5074101.580865859
10730.0,1.5462,0.1494,2.3759,109.762,2,6727.2578,5053136.031803825,5051006.457758465,5045236.792651821,5044380.414207503,5041033.061325093
9616.5,1.6014,0.1681,2.3478,117.2022,2,6572.1619,4868303.682959621,4867359.7490315875,4876763.365995129,4869644.757767006,4766850.647807633
9492.0,1.4968,0.1429,2.3857,126.6793,2,6728.9287,5078439.970535651,5076771.021651159,5079876.913714588,5072242.975219691,4816403.277559764
9029.0,0.5028,0.2343,2.2485,99.5394,2,5477.2741,3847812.0185870323,3846997.622919534,3845282.5337998695,3858268.308064151,4160098.3075018935
9862.0,0.9676,0.1843,2.3236,105.5567,2,6316.0983,4620844.013434827,4623208.553214061,4619737.433565646,4625487.466320785,4694245.431518344
7850.5,0.9078,0.2365,2.2453,104.3003,2,5142.333,3605773.7838453655,3604834.6610624935,3603964.091666652,3603551.549630365,3792144.9582788674
8025.5,0.8842,0.2365,2.2452,104.9562,2,5193.8686,3641910.2734099342,3642557.9166278727,3642404.5105830543,3634270.512989738,3847826.5305811167
8283.0,1.7965,0.2157,2.2764,110.019,2,5858.703,4180079.511012881,4176794.3066597977,4178169.424453025,4160899.388634068,4197047.212748374
10088.5,1.364,0.1439,2.3842,118.2994,2,6919.2593,5218290.517666167,5217503.7434781995,5218046.7160911225,5221024.932362987,5011073.295262192
9460.0,1.4152,0.1538,2.3693,116.1918,2,6406.8156,4796863.22898054,4795614.402753074,4795592.4745342,4791358.099065306,4663004.196630447
10657.5,1.9602,0.1639,2.3542,119.1605,2,6739.1576,5007844.012495066,5007955.251335434,5007430.508113812,5006011.585528381,5034645.062902718
10299.0,1.393,0.1278,2.4083,116.3046,2,6986.02,5329925.21266644,5330565.951265105,5330360.717484146,5330390.329130469,5079755.515051687
8166.0,0.8554,0.2203,2.2696,100.4341,2,5182.84,3683882.916170604,3683750.6035530535,3676881.224652946,3673861.0868913587,3867983.5524971886
8550.5,0.9241,0.1998,2.3003,113.7684,2,5423.6628,3919787.1958656353,3920877.12862256,3924537.086057488,3925687.340343347,4050041.183954432
10683.5,2.1537,0.1523,2.3715,116.2381,2,6655.3294,4988451.195841696,4990456.406306327,4989063.2017798815,4983550.78480844,5001039.853517887
10448.5,1.0596,0.1452,2.3822,124.9877,2,6435.0998,4848559.2022416275,4848437.21247204,4850297.618588122,4848346.762648668,4859424.17995106
9020.0,0.9302,0.1997,2.3005,89.1488,2,5681.1149,4106180.5380383725,4106419.332668488,4108175.967480126,4101984.995452125,4249000.204830809
8632.0,0.7023,0.2389,2.2417,114.6111,2,5375.8806,3761832.599133301,3765193.4877086487,3763909.1034738803,3764945.2538174004,4043556.058812383
11266.0,0.9225,0.1443,2.3835,156.3649,2,6130.709,4622244.462309991,4621122.937832031,4621451.644523265,4616308.421726177,4877546.313335948
10125.5,1.0186,0.1604,2.3594,114.5411,2,6119.996,4559692.69701145,4560723.895342501,4557912.369273411,4551202.295013619,4655570.826904944
9602.0,1.3819,0.1474,2.3789,117.3612,2,6482.7278,4876601.974324065,4877306.0316555705,4875692.011475767,4881516.915511472,4723718.808439261
8778.0,0.8411,0.1891,2.3163,85.3465,2,5428.4094,3956559.5773193776,3956132.8896158542,3952830.084623477,3966638.7468853416,4089410.6254432444
11117.0,0.9142,0.1246,2.4131,123.9124,2,6406.1191,4898570.422933929,4899496.367552466,4901463.928997816,4904796.032335932,4969337.16489523
8648.5,0.9937,0.2096,2.2856,111.9858,2,5182.9654,3716402.640463696,3717241.8111662897,3708127.1229036353,3713121.5934273885,3958898.0822149725
9452.5,1.3701,0.1344,2.3984,131.899,2,6390.2332,4852489.648530446,4852796.781263093,4853094.107792417,4844645.775391865,4656716.686411548
10175.5,1.2665,0.1381,2.3928,116.3499,2,6520.2802,4938092.359411368,4937734.124753589,4939226.372930765,4939324.057932579,4846239.821102838
10621.5,1.1408,0.1194,2.4209,120.63,2,6656.7516,5108855.508902272,5108457.178722494,5105024.929910532,5101383.641233546,4990897.753960359
8940.5,0.8177,0.1928,2.3108,96.6549,2,5409.3484,3931213.9963116455,3932036.716341444,3934117.089602266,3928945.937430648,4112605.917505243
11349.5,0.94,0.1343,2.3986,162.1151,2,6351.5571,4823466.168823392,4823466.168823395,4823526.335713081,4823018.870907547,4993825.250943019
11230.0,0.942,0.1665,2.3502,112.7462,2,6258.5902,4641636.724077036,4639961.140062854,4639697.996687949,4631696.392598784,4921556.487978465
10208.5,1.2689,0.1291,2.4064,125.1123,2,6551.3493,4993686.252871158,4994526.217307072,4994049.209908382,5001593.665079816,4867832.76975645
8906.5,1.0062,0.1994,2.3009,97.9804,2,5564.405,4022787.9386419184,4023019.4287473895,4020337.6601555995,4030348.033541541,4176737.586714725
10558.0,1.5717,0.1264,2.4104,115.5481,2,6737.2762,5145248.358540663,5143026.526540088,5139886.901782417,5142795.052439744,5014827.166410843
9426.5,1.304,0.1394,2.3909,134.4525,2,6410.7886,4850617.0174324885,4851390.922871792,4850953.510659987,4848481.991899785,4661641.9672399
9432.0,1.2556,0.1336,2.3996,121.3022,2,6502.52,4940585.6467108615,4939602.266610798,4938617.979643464,4933229.749935117,4701984.157162444
10610.5,2.5608,0.2265,2.2602,127.1473,2,6631.3496,4689232.656274432,4690304.1534057595,4689232.656274432,4701102.907840046,4978565.600733871
8184.0,0.9888,0.2275,2.2587,108.1637,2,5450.0615,3850684.9453313714,3853506.3737781937,3852601.9695312236,3841332.4255238934,3993509.3517257934
10810.5,1.5408,0.103,2.4455,117.0303,2,6835.43,5305767.348877759,5310966.164343249,5305767.348877759,5316657.196803928,5106027.23097758
10001.0,1.2858,0.1554,2.3669,112.954,2,5877.5687,4395399.967337209,4397370.0762908505,4403921.786900651,4405175.532916169,4522686.587915175
10582.0,1.7071,0.1206,2.4191,113.569,2,6802.2562,5216139.481559134,5213322.9134440925,5216139.481559134,5205533.261962332,5048339.422518739
11140.0,0.699,0.1774,2.3339,115.4141,2,6093.5576,4481875.9669266865,4481295.328759047,4484902.544217969,4477618.404841428,4830709.37543936
9787.0,1.6255,0.0775,2.1701,52.3545,0,6187.8132,4885714.495115132,4872091.671415802,4891380.899024264,4904193.497277414,4613274.132050572
8984.5,1.0844,0.2091,2.2864,97.1075,2,5538.2992,3972802.954701107,3974061.9909457956,3973006.396001288,3988343.167620735,4179162.4241411313
10778.0,0.8313,0.1137,2.4294,118.2152,2,6371.1177,4909096.571991235,4903301.495412304,4908271.892803345,4896111.088974985,4890067.258926865
10694.0,3.7127,0.2233,2.2651,101.782,2,6757.816,4791421.972693196,4795768.499902888,4814589.114973188,4791878.426325702,5047085.923068025
9247.0,0.3413,0.1649,2.3527,119.2088,2,5902.1623,4382577.696728194,4382307.701322454,4382593.0529151205,4383777.911781292,4395791.988033108
11087.0,0.7431,0.1259,2.4111,111.2243,2,6194.6977,4732555.331998942,4731768.63562182,4731966.491476248,4722345.663702326,4866023.984218848
10161.5,1.4754,0.1367,2.395,122.2281,2,6733.0999,5104413.181551471,5103877.941141837,5103637.795068888,5097650.842890118,4940952.089756879
8111.0,0.6788,0.2516,2.2226,111.0019,2,5129.3592,3550160.299274334,3549871.402615791,3546900.1463440186,3550162.086637966,3835375.408430617
10314.0,0.8027,0.1515,2.3727,120.4865,2,6148.2307,4611077.448419967,4610861.162693377,4615093.837364638,4607985.702739815,4704056.68157989
10198.0,1.3007,0.1241,2.4139,130.5325,2,6897.5059,5276179.750839841,5275490.091690389,5280607.216951785,5270312.648160343,5023434.230703833
10822.5,3.6057,0.0876,2.1584,71.722,0,7105.0656,5572615.866116666,5574245.390850433,5566617.733657293,5568770.9617077755,5222569.996219345
8988.0,1.033,0.197,2.3045,104.0801,2,5610.9744,4064211.528329185,4064955.5653685452,4063440.381141322,4057578.608125439,4213844.276108134
9996.0,1.4371,0.1459,2.3811,123.5612,2,6790.5567,5113767.846129171,5115456.276582303,5109751.7132079415,5116479.70929229,4936663.169483543
10520.0,1.541,0.1386,2.3921,118.1328,2,6789.0702,5139805.078070383,5139956.797483778,5142572.721327887,5139724.746820992,5031683.470527865
11156.5,0.74,0.1721,2.3419,115.0633,2,6280.8491,4638404.61971613,4638690.9408858325,4638404.61971613,4640603.820354667,4918446.423440552
10820.5,3.1694,0.1985,2.3023,115.7763,2,6883.5194,4980012.682012005,4985646.01203355,4987228.794661162,4976705.880125513,5129554.34356057
10173.5,1.4254,0.161,2.3585,123.7574,2,6433.0039,4790748.960526205,4791820.783180204,4795585.560199776,4779227.310380187,4807615.608597442
7758.5,0.9332,0.0188,2.2382,41.0158,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3764376.07060432
10578.0,1.562,0.1156,2.4266,117.0799,2,6879.3741,5293728.81855795,5292700.919437941,5299695.306785637,5289648.450423409,5083067.0173634505
8858.0,0.9534,0.1955,2.3068,103.0008,2,5537.3104,4015629.8439235003,4015787.7459145007,4019758.9019814944,4022915.2461531614,4156364.7724307594
7772.5,0.9332,0.0188,2.2382,44.7998,0,5142.333,4212764.933551514,4212764.93355151,4212764.933551515,4213011.395183619,3767582.7951260926
10165.0,1.483,0.1485,2.3773,118.6682,2,6636.0109,4987888.49020901,4988492.479268751,4987255.533301271,4991151.27190482,4897074.223044553
9884.0,1.1646,0.1213,2.418,110.1176,2,6758.0291,5179680.81431855,5177691.5547997765,5179106.97031244,5177950.731039035,4899055.207735882
8148.0,0.7956,0.2303,2.2545,107.6189,2,5206.1936,3669748.9312353143,3671118.6003039465,3667934.9638914256,3673814.409707176,3876415.9606753653
9818.0,1.3572,0.1343,2.3986,116.8848,2,6634.996,5038713.85017157,5037649.620369546,5038813.105864703,5033947.9731892515,4832353.142390481
8615.5,1.3368,0.1938,2.3093,98.5227,2,6081.2736,4416044.719618848,4418492.510410283,4420969.071642729,4421324.137670488,4357105.027465813
11035.5,0.933,0.1181,2.4228,120.0667,2,6477.1222,4975515.282389753,4976623.443335168,4977638.507960226,4969823.677604503,4985810.43634561
