DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
8390.0,2.2005,114.3901,62.5271,0.4219,14.8131,0.0513,0.009041028944698716
8390.5,2.2007,114.4089,61.5929,0.4113,18.5303,0.0511,0.008958148984513956
8391.0,2.2008,114.4277,59.4605,0.4115,19.5882,0.051,0.008916994354366882
8391.5,2.201,114.4465,55.2094,0.4261,18.9786,0.0509,0.008876028792696517
8392.0,2.2011,114.4653,51.5437,0.4492,17.7544,0.0508,0.008835251430903406
8392.5,2.2012,114.4841,50.3138,0.4995,16.4677,0.0507,0.008794661404378536
8393.0,2.2014,114.5029,48.5301,0.4897,16.1593,0.0505,0.008714039918539722
8393.5,2.2015,114.5216,47.9858,0.4904,16.8724,0.0504,0.008674006749795342
8394.0,2.2017,114.5404,48.2521,0.4545,18.0794,0.0503,0.008634157497422103
8394.5,2.2018,114.5592,50.0298,0.5126,20.5766,0.0502,0.008594491316489839
8395.0,2.2019,114.578,54.454,0.4986,17.0966,0.0501,0.008555007365950086
8395.5,2.2021,114.5968,55.5006,0.4805,10.2629,0.0499,0.008476582811155795
8396.0,2.2022,114.6156,61.7285,0.4325,6.3429,0.0498,0.008437640544052712
8396.5,2.2024,114.6344,62.7145,0.4286,6.0285,0.0497,0.008398877181609796
8397.0,2.2025,114.6532,67.1667,0.4084,8.8749,0.0496,0.008360291901921179
8397.5,2.2026,114.672,59.0836,0.4377,11.9195,0.0495,0.008321883886856923
8398.0,2.2028,114.6908,55.1296,0.4385,8.069,0.0493,0.008245596396857301
8398.5,2.2029,114.7095,55.7147,0.492,4.5545,0.0492,0.008207715304385937
8399.0,2.203,114.7283,63.647,0.5004,3.4845,0.0491,0.008170008241432606
8399.5,2.2032,114.7471,67.3247,0.5161,2.727,0.049,0.008132474408488336
8400.0,2.2033,114.7659,67.3794,0.5018,2.1499,0.0489,0.008095113009717176
8400.5,2.2035,114.7847,69.136,0.4688,1.8774,0.0487,0.00802090434961441
8401.0,2.2036,114.8035,73.822,0.4961,1.8359,0.0486,0.007984055514824536
8403.5,2.2043,114.8975,70.4892,0.4799,1.6752,0.048,0.007766490442198541
8404.0,2.2044,114.9162,70.1256,0.5057,2.2139,0.0479,0.007730810410281017
8404.5,2.2046,114.935,70.561,0.4946,2.565,0.0478,0.007695294295989751
8406.0,2.205,114.9914,69.4884,0.4826,2.6994,0.0474,0.00755485400580746
8406.5,2.2051,115.0102,60.9198,0.4353,3.6018,0.0473,0.0075201462527926845
8407.0,2.2053,115.029,47.2291,0.4315,5.2403,0.0472,0.0074855979506578876
8407.5,2.2054,115.0478,42.3267,0.4913,5.5466,0.0471,0.007451208366869811
8408.0,2.2055,115.0666,42.9665,0.4732,5.5385,0.047,0.007416976772260551
8408.5,2.2057,115.0854,45.722,0.5116,6.72,0.0468,0.0073489846506407325
8409.0,2.2058,115.1041,49.1919,0.4914,9.1732,0.0467,0.007315222681982206
8409.5,2.206,115.1229,55.9346,0.5091,13.1412,0.0466,0.007281615819175968
8410.0,2.2061,115.1417,58.9581,0.4862,22.0057,0.0465,0.007248163349650261
8410.5,2.2062,115.1605,58.7064,0.4763,49.0424,0.0464,0.007214864564106942
8411.0,2.2064,115.1793,50.4138,0.4688,137.2301,0.0462,0.007148725224052926
8411.5,2.2065,115.1981,45.1448,0.4875,383.9798,0.0461,0.007115883267179082
8412.0,2.2067,115.2169,36.8017,0.4493,881.5204,0.0459,0.007050651297956269
8412.5,2.2068,115.2357,38.6549,0.4297,1390.751,0.0459,0.007050651297956269
8413.0,2.2069,115.2545,37.3944,0.4017,1207.1949,0.0458,0.007018259902483276
8413.5,2.2071,115.2733,39.2063,0.4292,761.8845,0.0456,0.0069539228557995375
8414.0,2.2072,115.2921,37.5405,0.4574,488.0163,0.0455,0.00692197584043996
8414.5,2.2074,115.3108,36.6584,0.4462,364.2613,0.0453,0.0068585214387822885
8415.0,2.2075,115.3296,38.0317,0.4139,338.2477,0.0453,0.0068585214387822885
8415.5,2.2076,115.3484,35.0074,0.4157,401.7077,0.0452,0.006827012707050238
8416.0,2.2078,115.3672,36.06,0.4692,599.6727,0.045,0.006764428841341793
8416.5,2.2079,115.386,36.6652,0.5158,1008.291,0.0449,0.006733352380389558
8417.0,2.208,115.4048,40.8755,0.5222,1542.767,0.0448,0.006702418687799282
8417.5,2.2082,115.4236,41.9805,0.5078,1882.328,0.0447,0.006671627107678881
8418.0,2.2083,115.4424,42.5565,0.4751,1950.0,0.0446,0.0066409769871494835
8418.5,2.2085,115.4612,41.348,0.4639,1950.0,0.0444,0.0065800985283314085
8419.0,2.2086,115.48,42.0922,0.4287,1950.0,0.0443,0.006549868899226907
8419.5,2.2087,115.4987,41.7414,0.4461,1950.0,0.0442,0.006519778148054379
8420.0,2.2089,115.5175,41.1768,0.4397,1950.0,0.0441,0.006489825636794743
8420.5,2.209,115.5363,38.2893,0.4481,1950.0,0.044,0.006460010730360055
8421.0,2.2092,115.5551,36.3222,0.4326,1950.0,0.0438,0.006400791206188611
8421.5,2.2093,115.5739,34.7425,0.4135,1950.0,0.0437,0.006371385332810678
8422.0,2.2094,115.5927,37.438,0.4281,1950.0,0.0436,0.006342114552948729
8422.5,2.2096,115.6115,40.0871,0.4259,1950.0,0.0434,0.006283975794091664
8423.0,2.2097,115.6303,41.4004,0.438,1950.0,0.0434,0.006283975794091664
8423.5,2.2099,115.6491,39.0342,0.4034,1950.0,0.0432,0.006226369998689171
8424.0,2.21,115.6679,39.3365,0.4087,1950.0,0.0431,0.006197765433739671
8424.5,2.2101,115.6867,37.4794,0.408,1950.0,0.043,0.006169292281015285
8425.0,2.2103,115.7054,38.0228,0.4342,1950.0,0.0428,0.006112737800131943
8425.5,2.2104,115.7242,35.1317,0.4259,1950.0,0.0428,0.006112737800131943
8426.0,2.2105,115.743,32.5939,0.4285,1950.0,0.0427,0.006084655272839162
