DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
8223.5,2.2801,130.6217,103.9658,0.465,0.8745,0.2133,15.6991650620047
8224.0,2.2836,131.6602,101.125,0.4695,0.8334,0.2109,14.056642901209852
8224.5,2.2848,133.8053,96.0586,0.5032,0.7953,0.2101,13.548252982159058
8225.0,2.2842,134.7363,96.0709,0.5019,0.7998,0.2105,13.800107032391486
8225.5,2.281,135.5011,94.4166,0.4824,0.8651,0.2127,15.271363679544299
8226.0,2.2773,135.4056,100.6062,0.4732,0.8978,0.2151,17.055826260368
8226.5,2.2682,135.3101,104.8388,0.4657,0.8934,0.2212,22.587070731023424
8227.0,2.2604,135.2146,105.1074,0.4706,0.8981,0.2264,28.697823248032876
8227.5,2.2715,133.7826,103.0606,0.4537,0.9,0.219,20.411012413635408
8228.0,2.2907,134.3034,97.7975,0.4504,0.8912,0.2062,11.321175271092788
8228.5,2.2987,133.5417,98.24,0.4657,0.8818,0.2009,8.86957234038531
8229.0,2.2921,133.2747,97.7123,0.458,0.8838,0.2053,10.861590126271556
8229.5,2.2799,133.3138,99.1614,0.4604,0.8891,0.2134,15.771621464472691
8230.0,2.2744,132.6172,97.8963,0.4364,0.886,0.2171,18.701160167687934
8230.5,2.2779,132.8255,102.402,0.4659,0.8721,0.2147,16.744554839526682
8231.0,2.2901,132.6693,100.664,0.4262,0.8875,0.2066,11.531629257239238
8231.5,2.3007,132.5586,107.9696,0.4529,0.9153,0.1995,8.315830521358706
8232.0,2.2962,133.444,107.5956,0.4157,0.872,0.2025,9.547711976561219
8232.5,2.2824,131.2858,106.5526,0.47,0.8059,0.2117,14.584109841492298
8233.0,2.2742,131.5169,104.1189,0.4699,0.7823,0.2172,18.787471686955147
8233.5,2.2729,130.3613,101.7546,0.5143,0.8005,0.2181,19.582423696347306
8234.0,2.2727,128.7402,102.9427,0.4568,0.8355,0.2182,19.672802513758125
8234.5,2.2764,128.0567,105.7289,0.4235,0.9013,0.2157,17.533616338994925
8235.0,2.2827,125.5729,110.8845,0.4028,0.9157,0.2115,14.45041593890813
8235.5,2.2902,124.9642,112.2701,0.4374,0.9302,0.2065,11.478651801975303
8236.0,2.2921,125.1693,107.1615,0.4412,0.9513,0.2053,10.861590126271556
8236.5,2.2911,128.903,104.2821,0.426,0.9457,0.2059,11.16585917317804
8237.0,2.2979,131.3314,107.4697,0.4266,0.9147,0.2014,9.076149205673856
8237.5,2.2999,131.9694,110.4648,0.4678,0.8547,0.2001,8.548784425672366
8238.0,2.2866,132.9134,111.5813,0.4913,0.8517,0.2089,12.819935072333534
8238.5,2.2671,131.2597,109.8213,0.4775,0.8989,0.2219,23.326975706703966
8239.0,2.2606,130.3516,109.5506,0.4358,0.9461,0.2263,28.565982584985093
8239.5,2.2713,131.11,111.0792,0.4263,0.9355,0.2191,20.505215418978676
