Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,velocity,GRI,vshale,PHIeff,formation_factor,swirr,permeability,Facies_code
7599.5,91.2187,1.0639,144.9,2.1878,0.5751,0.2982,3441.1777609782057,6901.311249137336,0.7026,0.42008537198981183,0.24190856015336523,8.359884271323933,0.06465247199962247,2666.8075241878814,2
7600.0,87.2854,1.0487,146.3,2.185,0.5897,0.3,3522.7370688993296,6835.269993164729,0.6567,0.36421644554952337,0.2511949962963639,8.252413709113728,0.06423555755620763,2695.39881277166,2
7600.5,79.7354,1.0103,146.4,2.1699,0.4972,0.3097,3996.704620622864,6830.601092896175,0.5686,0.2737722093938442,0.27301452394122483,7.706693691892752,0.062075332024455386,2852.435831296167,1
7601.0,82.2874,0.9795,147.3,2.1556,0.5812,0.319,4510.899818474889,6788.866259334691,0.5984,0.3021080396278813,0.2785175226898639,7.23172196959521,0.060132029608168096,3007.6886319776245,2
7601.5,83.9651,0.9671,145.5,2.1517,0.6652,0.3215,4660.07083222876,6872.852233676976,0.618,0.32196107479286634,0.2783572159777559,7.111358752316468,0.05962951765827252,3050.206507578936,2
7602.0,86.0604,0.95,147.9,2.1549,0.859,0.3194,4534.442256713503,6761.325219743069,0.6424,0.3481121557139217,0.2727529711343345,7.212264227989013,0.0600510792075755,3014.469189291777,2
7602.5,82.7568,0.9297,145.7,2.1604,0.7104,0.3159,4332.54224022788,6863.417982155113,0.6039,0.3075786910125847,0.27468445540431363,7.3851614459731705,0.06076660861843933,2955.4273902475798,2
7603.0,82.3333,0.9168,148.2,2.1656,0.596,0.3125,4145.022656993726,6747.638326585696,0.5989,0.3026021890105272,0.2719513066725894,7.558996476215549,0.06147762388143978,2898.6953838943873,2
7603.5,80.6197,0.8967,146.0,2.1685,0.6826,0.3106,4043.790182140815,6849.315068493151,0.579,0.28341618787668177,0.27262223082452464,7.658761915297268,0.06188199219198291,2867.259571226784,2
7604.0,79.9235,0.8605,148.4,2.1671,0.681,0.3115,4091.430463187445,6738.54447439353,0.5708,0.2757908855435286,0.27454402133716715,7.611265646758071,0.06168981134173645,2882.1263235514343,1
7604.5,80.3238,0.8355,146.4,2.1636,0.7224,0.3138,4215.743348194904,6830.601092896175,0.5755,0.28014185996404734,0.2762609907648177,7.49182924161521,0.06120387749814226,2920.3145494598493,2
7605.0,83.3677,0.8175,147.5,2.1627,0.6554,0.3144,4248.789391415817,6779.661016949152,0.611,0.3147558754753644,0.27222271268630116,7.461123593875352,0.061078325099315524,2930.322893881943,2
7605.5,87.8605,0.7006,147.5,2.1654,0.6087,0.3126,4150.4203347735165,6779.661016949152,0.6634,0.37196742102995506,0.262756365581986,7.553798506577265,0.06145648259775882,2900.3552105247168,2
7606.0,92.4941,0.6123,146.2,2.1675,0.7328,0.3113,4080.7954618608223,6839.945280437757,0.7175,0.43968191471999024,0.2523826234275213,7.621783004022332,0.06173241856602709,2878.8188836915638,2
7606.5,93.3796,0.649,146.2,2.1653,0.7136,0.3127,4155.82504144744,6839.945280437757,0.7278,0.4536729752895639,0.25190782131119843,7.548605772178326,0.061435355342743504,2902.0155681725687,2
7607.0,93.7207,0.7177,145.7,2.1605,0.6361,0.3158,4326.907710446848,6863.417982155113,0.7318,0.45920681313659517,0.2542662870396963,7.390190257941216,0.06078729414088612,2953.7500400309264,2
7607.5,89.0072,0.7783,147.6,2.1583,0.673,0.3172,4406.462314312459,6775.067750677507,0.6768,0.3878747106263936,0.26522478877606326,7.320240597054297,0.06049892807750521,2977.2812657097356,2
7608.0,89.3123,0.824,146.3,2.1588,0.6508,0.3169,4389.292671526008,6835.269993164729,0.6804,0.3922422965185233,0.2643395322665179,7.335147903516975,0.060560498278650975,2972.2300984079275,2
7608.5,86.8226,0.8693,146.6,2.1591,0.8638,0.3167,4377.883426323232,6821.2824010914055,0.6513,0.3580655990133595,0.2687192097322098,7.345110830436351,0.060601612315335104,2968.8653086309455,2
7609.0,85.3852,0.9059,145.3,2.1601,0.6014,0.3161,4343.8333213181,6882.312456985546,0.6345,0.3394654153293703,0.2706116343458644,7.375118851415605,0.060725278309018915,2958.783683734975,2
7609.5,81.5474,0.9303,146.7,2.1659,0.5335,0.3123,4134.2483515637205,6816.63258350375,0.5898,0.29370710438313813,0.2729432480126595,7.569408149045239,0.061519948590051825,2895.3773236862357,2
7610.0,78.7185,0.9343,145.9,2.1746,0.4938,0.3067,3843.676686385402,6854.009595613434,0.5568,0.2631370182943889,0.2714396395485519,7.869679961395178,0.06272830286798448,2803.3340097796654,1
7610.5,78.4587,0.9198,146.1,2.1796,0.7269,0.3035,3686.899501219404,6844.626967830253,0.5537,0.2603960017053266,0.2686069357714862,8.049158777612671,0.06343957273505502,2751.4855019333168,1
7611.0,80.8095,0.9096,146.7,2.1782,0.7688,0.3044,3730.3352188302033,6816.63258350375,0.5812,0.2854894312511635,0.2661444162123441,7.99807912117243,0.06323795980727252,2766.0129345802693,2
7611.5,82.6142,0.9101,146.0,2.1749,0.6243,0.3065,3833.6856802992384,6849.315068493151,0.6022,0.3058795154372468,0.2655121449314089,7.880724764334016,0.0627723058535132,2800.0775475474134,2
7612.0,82.4862,0.9193,146.0,2.1741,0.5718,0.307,3858.7120373247326,6849.315068493151,0.6007,0.3043863826894141,0.2662122247196185,7.8531552330683025,0.06266240991642559,2808.2226857524565,2
7612.5,83.3958,0.9406,146.2,2.1755,0.5217,0.3061,3813.781510559051,6839.945280437757,0.6113,0.31506202396820937,0.2638816887882599,7.90288260852694,0.06286049080514303,2793.570995281375,2
7613.0,88.7151,0.9573,146.8,2.1784,0.565,0.3043,3725.483867425342,6811.989100817438,0.6734,0.3837866308171352,0.2528725914705039,8.00373114860118,0.0632603001439338,2764.396651332697,2
7613.5,92.2566,0.943,146.7,2.1835,0.5661,0.301,3568.880150010847,6816.63258350375,0.7147,0.43594197771059334,0.24258377498678046,8.193580482313857,0.06400617346129145,2711.357204140395,2
7614.0,93.5964,0.9252,146.6,2.1882,0.5936,0.2979,3427.7693193063537,6821.2824010914055,0.7303,0.4571249684606624,0.23664525422627122,8.377995207344629,0.06472246598880728,2662.0590364031386,2
7614.5,86.7103,0.9177,146.0,2.1865,0.6478,0.299,3477.190584996164,6849.315068493151,0.65,0.35659751825127195,0.25121593255432956,8.31186794233448,0.06446653373004663,2679.4935229473003,2
7615.0,85.8511,0.9193,145.6,2.1795,0.6708,0.3035,3686.899501219404,6868.131868131868,0.64,0.3454667468299907,0.2572074559247812,8.049158777612671,0.06343957273505502,2751.4855019333168,2
7615.5,88.3158,0.9396,145.4,2.1746,0.6329,0.3067,3843.676686385402,6877.57909215956,0.6687,0.37819383936443274,0.25602202552516595,7.869679961395178,0.06272830286798448,2803.3340097796654,2
7616.0,90.9004,0.9468,145.4,2.1734,0.5525,0.3075,3883.9017667803705,6877.57909215956,0.6989,0.415334080467768,0.2518452332173191,7.8257267795463346,0.06255288474381632,2816.3810993732977,2
7616.5,93.182,0.9345,146.5,2.1718,0.5268,0.3085,3934.775615934754,6825.938566552901,0.7255,0.4505166300895226,0.24813077156800395,7.7712893154320275,0.06233493930145448,2832.737752870525,2
7617.0,91.1848,0.9384,147.2,2.1688,0.564,0.3105,4038.531178316687,6793.478260869566,0.7022,0.4195695425522624,0.2542776812979968,7.664066065857288,0.06190341697296397,2865.6103649436404,2
7617.5,88.4974,0.951,147.0,2.1683,0.6411,0.3108,4054.328743642753,6802.721088435374,0.6709,0.3808033503616267,0.25977235105154206,7.648169736689206,0.061839185540760504,2870.5595768447192,2
7618.0,86.4127,0.9577,146.2,2.1711,0.6214,0.309,3960.461889560584,6839.945280437757,0.6465,0.3526692354079947,0.2617423224553287,7.744278429406137,0.062226515366868074,2840.9359927509613,2
7618.5,83.5098,0.9653,145.8,2.1746,0.6173,0.3067,3843.676686385402,6858.710562414266,0.6127,0.31649383554198035,0.2642898260373746,7.869679961395178,0.06272830286798448,2803.3340097796654,2
7619.0,82.5756,0.9704,146.4,2.1779,0.511,0.3046,3740.0568822587634,6830.601092896175,0.6018,0.3054807848978772,0.2636655748236844,7.986792595814193,0.06319332478915077,2769.2470941240344,2
7619.5,87.7899,0.9677,146.4,2.1815,0.447,0.3023,3629.7709320183,6830.601092896175,0.6626,0.37103491419651236,0.2525813214976674,8.118011703024816,0.06371032766759568,2732.1824997573603,2
7620.0,86.0443,0.9683,146.4,2.1843,0.4165,0.3005,3545.733548774105,6830.601092896175,0.6422,0.34789108252650736,0.253882594941448,8.222920005672044,0.06412066751708081,2703.371370761882,2
7620.5,88.3764,0.9718,146.8,2.1849,0.5719,0.3001,3527.324401991167,6811.989100817438,0.6694,0.37902254179884903,0.2493109793989542,8.246502582828398,0.0642125477723334,2696.992262338746,2
7621.0,84.5823,0.9654,145.9,2.1822,0.7265,0.3018,3606.229412882693,6854.009595613434,0.6252,0.32950832680093645,0.2576458842086745,8.146955296902501,0.0638238015825699,2724.162150359105,2
7621.5,85.1099,0.959,145.7,2.1781,0.9363,0.3045,3735.192887699124,6863.417982155113,0.6313,0.3360124879356324,0.25947432661662523,7.992432939564465,0.06321563469413427,2767.629748844043,2
7622.0,87.1228,0.9674,146.3,2.1765,0.9465,0.3055,3784.1188520879855,6835.269993164729,0.6548,0.36204253905077416,0.2569862997671962,7.936290898387451,0.06299321748564464,2783.8270973765066,2
7622.5,90.0254,0.9697,146.6,2.18,0.8692,0.3032,3672.533612461007,6821.2824010914055,0.6887,0.4024670036750621,0.2492694215075417,8.06629156548541,0.06350705301572972,2746.65258267382,2
7623.0,91.812,0.9551,147.0,2.1869,0.6594,0.2988,3468.152199322234,6802.721088435374,0.7095,0.4290672319614733,0.2413049909171626,8.323834069631781,0.06451292145621597,2676.3188371662004,2
7623.5,90.6224,0.9413,146.9,2.1929,0.553,0.2949,3296.5250799223904,6807.351940095303,0.6956,0.41113431322259514,0.23980800202817223,8.562309625757056,0.0654305342548762,2614.8370109346743,2
7624.0,86.3866,0.9377,147.1,2.1971,0.6705,0.2922,3182.7073088170846,6798.096532970769,0.6462,0.3523341633042322,0.2449872221172329,8.73331720496852,0.06608069765433973,2572.7458037008173,2
7624.5,83.6771,0.938,146.7,2.1997,0.6218,0.2905,3113.0690451032947,6816.63258350375,0.6146,0.31844524955095865,0.2478283365601715,8.843567511078213,0.0664964943101447,2546.4425317438127,2
7625.0,89.0764,0.9381,146.1,2.1986,0.6886,0.2912,3141.5571677834773,6844.626967830253,0.6776,0.3888418034019162,0.23909519834414322,8.797924740898093,0.06632467391890477,2557.254705300537,2
7625.5,92.6136,0.942,146.1,2.193,0.5771,0.2948,3292.237904470463,6844.626967830253,0.7189,0.44156197855385293,0.2356306948737837,8.568555404718664,0.06545439406456477,2613.2711741469075,2
7626.0,90.9857,0.9387,146.4,2.1882,0.5967,0.2979,3427.7693193063537,6830.601092896175,0.6999,0.4166137705339938,0.24207375474844484,8.377995207344629,0.06472246598880728,2662.0590364031386,2
7626.5,84.6602,0.9336,145.5,2.1915,0.5984,0.2958,3335.361758931696,6872.852233676976,0.6261,0.33046157002189563,0.251518149617066,8.506396549966068,0.06521654908827233,2628.95343768028,2
7627.0,82.0007,0.9298,147.3,2.2017,0.6103,0.2892,3060.8461329279216,6788.866259334691,0.5951,0.29886249774328094,0.24915242530240037,8.9292579466565,0.06681787914419501,2526.4318126266935,2
7627.5,79.8155,0.9264,137.8,2.2086,0.4813,0.2848,2890.5059470884894,7256.894049346879,0.5696,0.27468837762347464,0.2479917573984544,9.228491612193134,0.06792824012218016,2459.3691154272888,1
7628.0,83.2986,0.9218,144.7,2.2064,0.4273,0.2862,2943.6508420065443,6910.850034554251,0.6102,0.3139406301308008,0.2441319555624727,9.131707377857577,0.0675711009894673,2480.5957336380065,2
7628.5,80.3654,0.9175,145.2,2.199,0.3653,0.291,3133.3912060379093,6887.052341597797,0.576,0.28060782355724434,0.25339855164332925,8.81093024856989,0.06637367794754895,2554.1628577869456,2
7629.0,80.8454,0.9076,145.2,2.193,0.3751,0.2948,3292.237904470463,6887.052341597797,0.5816,0.2858676429810266,0.2564937358405424,8.568555404718664,0.06545439406456477,2613.2711741469075,2
7629.5,79.4001,0.8985,145.0,2.1918,0.433,0.2956,3326.6920339907097,6896.551724137931,0.5647,0.2702215199507928,0.2593903163265937,8.518775350957638,0.06526398452039853,2625.81273685669,1
7630.0,82.1738,0.9082,150.9,2.1952,0.4679,0.2934,3232.799592364445,6626.905235255135,0.5971,0.30082621283030825,0.25308928748073867,8.656701731327392,0.06579020341710227,2591.4052156325133,2
7630.5,87.0644,0.927,145.3,2.1986,0.6678,0.2912,3141.5571677834773,6882.312456985546,0.6541,0.3612442926403409,0.24279326478619434,8.797924740898093,0.06632467391890477,2557.254705300537,2
7631.0,90.587,0.9347,145.5,2.1977,0.6804,0.2918,3166.182963372289,6872.852233676976,0.6952,0.41062766159037745,0.23677589334688942,8.75907653732575,0.06617807997111184,2566.542992173624,2
7631.5,89.1631,0.9322,145.8,2.1921,0.6441,0.2954,3318.044844575398,6858.710562414266,0.6786,0.3900534629939647,0.24313283595880872,8.53118056251257,0.06531148659505681,2622.674160091706,2
7632.0,90.7785,0.9345,145.5,2.1856,0.5661,0.2996,3504.447317882506,6872.852233676976,0.6975,0.41354801910576916,0.24418456543982692,8.27612039973241,0.0643277560611763,2689.0303246575777,2
7632.5,89.6088,0.9419,143.5,2.1823,0.6107,0.3017,3601.5394627570013,6968.641114982578,0.6838,0.39640443036863365,0.24858180633060312,8.1527621554544,0.06384654319324735,2722.559673526796,2
7633.0,88.0658,0.9621,143.5,2.187,0.6743,0.2987,3463.641820480268,6968.641114982578,0.6658,0.3747764484898374,0.24847995590236183,8.329826600046637,0.0645361394880676,2674.7322907985063,2
7633.5,82.7681,0.9809,141.2,2.2045,0.7784,0.2874,2989.98064187024,7082.15297450425,0.604,0.30767887341047867,0.24617103096299583,9.04992848555512,0.06726785445350222,2498.8728158175322,2
7634.0,81.2759,0.9698,142.3,2.2295,1.0511,0.2713,2424.79737671232,7027.406886858748,0.5866,0.2906281723973656,0.232355824898753,10.24411942782771,0.07156856652130078,2260.0245182710614,2
7634.5,81.398,0.9593,143.4,2.2417,1.1258,0.2634,2187.896392207741,6973.5006973500695,0.588,0.29197209648284483,0.22427573907129883,10.916106966492833,0.07387864023685342,2147.859640265522,2
7635.0,82.1002,0.9513,145.1,2.2266,1.0455,0.2732,2485.499893016341,6891.7987594762235,0.5962,0.29994129446803447,0.2330078665412834,10.091557410331326,0.07103364488160285,2287.495250735158,2
7635.5,85.5963,0.9502,145.6,2.1943,0.9973,0.294,3258.1406120210536,6868.131868131868,0.637,0.3421828015140492,0.2481475045971174,8.618762812048185,0.06564587881980173,2600.763596365321,2
7636.0,89.5252,0.9538,144.0,2.1695,0.8865,0.31,4012.3385725587264,6944.444444444444,0.6828,0.3951765036711936,0.2570463485080601,7.69066771916449,0.062010755999118775,2857.3722987855253,2
7636.5,90.0729,0.9569,140.9,2.1641,0.7871,0.3135,4199.316835903459,7097.232079488999,0.6892,0.4030899281416423,0.25948594962901994,7.507251534663039,0.06126684068345225,2915.317545988054,2
7637.0,89.9665,0.9593,131.9,2.1705,0.6039,0.3094,3981.131585892454,7581.50113722517,0.688,0.4015962502996792,0.255586102459843,7.722768640014752,0.062140037978805386,2847.50414296042,2
7637.5,80.4615,0.9635,131.7,2.1766,0.5555,0.3054,3779.197554340653,7593.014426727412,0.5771,0.28163504914621024,0.26766090341440785,7.941879057546185,0.06301539120542768,2782.204972949805,2
7638.0,80.4898,0.9847,130.0,2.1791,0.5686,0.3038,3701.321585177517,7692.307692307692,0.5774,0.281915704889136,0.2660232955448558,8.032079252710291,0.063372230719418,2756.3232003372536,2
7638.5,78.7964,1.0523,131.6,2.1843,0.5633,0.3005,3545.733548774105,7598.784194528876,0.5577,0.2639368876419266,0.2651324570559818,8.222920005672044,0.06412066751708081,2703.371370761882,1
7639.0,82.6408,1.1449,129.3,2.198,0.4894,0.2916,3157.952990916752,7733.952049497292,0.6025,0.3061788318895987,0.2505720365267938,8.771997965104758,0.06622687507766299,2563.444772493722,2
7639.5,85.4146,1.2612,137.6,2.2146,0.5519,0.2809,2747.464586503492,7267.441860465116,0.6349,0.3398990271564357,0.2353535303610376,9.506167234253645,0.06894261104082745,2400.7866231189537,2
7640.0,89.9842,1.3966,133.9,2.2219,0.6016,0.2762,2584.454863792879,7468.259895444361,0.6882,0.4018448774864725,0.22235278641681266,9.85736390831699,0.07020457217417178,2331.260383859396,2
7640.5,92.6216,1.479,130.9,2.2181,0.7053,0.2786,2666.4479730632274,7639.419404125286,0.719,0.4416965273094937,0.21941266534052786,9.675697864142986,0.06955464709184782,2366.6165852411104,2
7641.0,92.2135,1.5136,129.4,2.215,0.6048,0.2806,2736.759176550145,7727.975270479134,0.7142,0.4352769533273741,0.22227288825413188,9.528031979152761,0.06902185153686027,2396.3137313108964,2
7641.5,86.5433,1.4966,129.4,2.2205,0.523,0.2771,2614.9025751027307,7727.975270479134,0.6481,0.354460647142728,0.22960227328287447,9.788658086686326,0.06995948143992466,2344.483116140611,2
7642.0,86.2243,1.414,132.6,2.2297,0.4167,0.2712,2421.6438949285284,7541.478129713424,0.6443,0.35021801624355836,0.22427078582336318,10.252242409605122,0.07159693572215617,2258.58400034325,2
7642.5,83.1778,1.2879,137.8,2.2348,0.3991,0.2679,2319.8481417604967,7256.894049346879,0.6088,0.3125179694092652,0.22602259209915848,10.525684670534089,0.07254545013484336,2211.344804905023,2
7643.0,83.1851,1.2325,137.3,2.2349,0.4127,0.2678,2316.831147876198,7283.3211944646755,0.6089,0.3126194187189621,0.22590899789165905,10.534136903963248,0.07257457166240544,2209.9223412862325,2
7643.5,78.3176,1.1767,138.9,2.2318,0.5049,0.2698,2377.923352910303,7199.424046076314,0.5521,0.2589897869266184,0.2350953685518331,10.36696200930925,0.07199639577544577,2238.4725053396264,1
7644.0,78.4159,1.0534,146.3,2.2219,0.5072,0.2762,2584.454863792879,6835.269993164729,0.5532,0.2599559395711329,0.2413659040974682,9.85736390831699,0.07020457217417178,2331.260383859396,1
7644.5,87.6045,0.9522,146.5,2.2014,0.5864,0.2894,3068.8230342425054,6825.938566552901,0.6604,0.36848036365093734,0.2400236312707744,8.915995834629422,0.06676824033411927,2529.5045436497467,2
7645.0,97.5156,0.9138,143.6,2.1777,0.5546,0.3047,3744.927210746469,6963.788300835655,0.7761,0.5244447697421724,0.2344244008545489,7.981158081971979,0.06317103007697429,2770.8649704202608,2
7645.5,95.0896,0.881,143.6,2.1661,0.6187,0.3122,4128.871705666811,6963.788300835655,0.7478,0.4819186936804037,0.24762289504682589,7.574621866182895,0.06154113204265459,2893.719090108381,2
7646.0,87.3345,0.8419,146.4,2.1733,0.6161,0.3075,3883.9017667803705,6830.601092896175,0.6573,0.3649051460319115,0.25860271043172384,7.8257267795463346,0.06255288474381632,2816.3810993732977,2
7646.5,87.2602,0.8119,142.9,2.1891,0.5538,0.2974,3405.5379172332714,6997.900629811056,0.6564,0.3638724925157334,0.24864108600289173,8.408308092740246,0.06483944822690985,2654.155510396399,2
7647.0,81.9356,0.8029,145.0,2.1995,0.4954,0.2906,3117.1229056011066,6896.551724137931,0.5943,0.29807982766159685,0.25065730309334605,8.837025904730822,0.06647189595885926,2547.985534924993,2
7647.5,80.998,0.8543,139.8,2.1964,0.4352,0.2926,3199.317895011558,7153.075822603719,0.5834,0.2875744053794494,0.2540650296791538,8.70766871075845,0.06598359156168467,2578.9571114522164,2
7648.0,80.5518,1.0011,141.8,2.1808,0.4359,0.3027,3648.714748424369,7052.186177715091,0.5782,0.28266517674207015,0.2648228663165626,8.094965169552479,0.06361982855035243,2738.6083375610506,2
7648.5,88.021,1.0977,136.7,2.1665,0.3967,0.3119,4112.783686017328,7315.28895391368,0.6653,0.37418980776045907,0.2617585657600985,7.590294624406448,0.061604766960059384,2888.747575479522,2
7649.0,89.7022,1.0618,131.5,2.1711,0.3966,0.309,3960.461889560584,7604.5627376425855,0.6849,0.397758792036434,0.25570032186711783,7.744278429406137,0.062226515366868074,2840.9359927509613,2
7649.5,93.8975,1.068,131.2,2.1983,0.4264,0.2914,3149.7444109225403,7621.951219512196,0.7339,0.4621348832830101,0.22947392564007663,8.78494733973299,0.06627573967800356,2560.348676869411,2
