DEPTH(m)	CALI	GR	RESS	RESD	DENSITY	NEUTRON	
2560.32	12.435	123.012	1.698	1.847	2.275	0.481	262.685
2560.472	12.41	126.605	1.701	1.848	2.281	0.349	264.998
2560.625	12.431	126.783	1.719	1.858	2.285	0.392	268.796
2560.777	12.374	121.833	1.742	1.873	2.285	0.397	274.077
2560.93	12.2	120.34	1.78	1.908	2.289	0.408	280.878
2561.082	12.067	122.738	1.758	1.875	2.301	0.379	286.849
2561.234	12.188	129.766	1.671	1.774	2.304	0.372	289.499
2561.387	12.266	130.796	1.551	1.634	2.28	0.392	286.982
2561.539	12.254	125.832	1.466	1.541	2.245	0.399	279.528
2561.692	12.203	115.657	1.395	1.464	2.23	0.503	275.911
2561.844	12.197	114.096	1.324	1.379	2.243	0.474	279.766
2561.996	12.159	116.19	1.325	1.374	2.259	0.579	283.492
2562.149	12.106	117.817	1.421	1.478	2.265	0.463	288.936
2562.301	12.106	119.677	1.557	1.617	2.269	0.429	297.099
2562.454	12.12	119.402	1.573	1.623	2.275	0.444	298.535
2562.606	12.113	118.786	1.554	1.6	2.275	0.414	297.515
2562.758	12.125	117.938	1.55	1.604	2.271	0.396	299.908
2562.911	12.286	115.959	1.569	1.633	2.277	0.377	298.027
2563.063	12.412	123.141	1.587	1.661	2.28	0.414	291.897
2563.216	12.57	128.125	1.586	1.666	2.263	0.464	287.237
2563.368	12.528	124.986	1.548	1.628	2.24	0.476	283.89
2563.521	12.436	118.301	1.51	1.587	2.242	0.6	281.461
2563.673	12.435	116.337	1.524	1.611	2.26	0.677	278.055
2563.825	12.552	112.588	1.536	1.628	2.252	0.69	274.082
2563.978	12.872	114.243	1.508	1.595	2.215	0.616	271.959
2564.13	12.891	114.018	1.499	1.587	2.186	0.64	270.173
2564.282	12.452	114.738	1.535	1.628	2.185	0.625	270.361
2564.435	12.063	114.024	1.594	1.703	2.197	0.495	276.093
2564.587	11.965	112.895	1.616	1.742	2.212	0.391	284.294
2564.74	12.197	112.452	1.587	1.707	2.239	0.352	284.81
2564.892	12.546	119.47	1.546	1.647	2.27	0.326	275.611
2565.044	12.535	129.176	1.533	1.625	2.282	0.313	267.644
2565.197	12.083	129.105	1.574	1.671	2.27	0.34	268.417
2565.349	11.991	130.776	1.646	1.752	2.259	0.368	274.455
2565.502	12.077	127.01	1.729	1.835	2.261	0.422	280.994
2565.654	12.219	130.962	1.742	1.843	2.249	0.386	288.199
2565.806	12.153	123.938	1.593	1.678	2.199	0.482	294.61
2565.959	12.362	119.043	1.448	1.518	2.143	0.562	298.949
2566.111	12.92	113.562	1.4	1.461	2.133	0.659	301.275
2566.264	13.109	113.688	1.416	1.473	2.164	0.565	300.929
2566.416	12.859	113.146	1.415	1.476	2.188	0.445	299.029
2566.568	13.048	119.487	1.401	1.466	2.181	0.409	297.93
2566.721	13.307	114.085	1.393	1.451	2.169	0.428	297.282
2566.873	13.354	112.29	1.323	1.372	2.167	0.501	295.97
2567.026	14.08	106.241	1.258	1.305	2.153	0.576	294.844
2567.178	14.394	112.766	1.231	1.276	2.115	0.516	293.718
2567.33	13.97	119.386	1.293	1.343	2.086	0.5	291.792
2567.483	13.769	122.937	1.416	1.475	2.093	0.623	289.866
2567.635	13.492	127.261	1.529	1.596	2.121	0.586	295.068
2567.788	13.207	121.201	1.524	1.593	2.135	0.509	312.024
2567.94	13.371	122.603	1.455	1.521	2.131	0.507	331.478
2568.092	13.219	123.122	1.407	1.474	2.126	0.543	342.94
2568.245	12.729	121.954	1.383	1.454	2.123	0.574	333.602
2568.397	12.557	116.718	1.36	1.434	2.115	0.518	306.364
2568.55	12.657	115.462	1.35	1.427	2.119	0.695	291.56
2568.702	12.535	115.393	1.347	1.426	2.15	0.726	296.833
2568.854	12.335	116.455	1.323	1.397	2.183	0.799	305.432
2569.007	12.605	121.114	1.29	1.362	2.187	0.535	308.755
2569.159	12.779	123.649	1.277	1.351	2.176	0.432	308.984
2569.312	12.523	117.492	1.285	1.367	2.172	0.391	309.874
2569.464	12.502	119.691	1.274	1.365	2.165	0.447	311.131
2569.616	12.443	116.066	1.244	1.339	2.149	0.466	311.727
2569.769	12.705	119.742	1.214	1.305	2.152	0.473	341.583
2569.921	13.382	120.538	1.193	1.285	2.174	0.482	341.382
2570.073	13.607	118.389	1.19	1.292	2.177	0.509	340.584
2570.226	12.891	112.446	1.21	1.318	2.156	0.574	340.398
2570.378	12.473	114.78	1.241	1.353	2.136	0.506	341.097
2570.531	12.428	116	1.253	1.37	2.134	0.433	338.519
2570.683	12.29	117.824	1.272	1.395	2.159	0.462	334.483
2570.836	12.467	112.599	1.319	1.457	2.2	0.506	334.622
2570.988	12.699	114.165	1.31	1.459	2.209	0.58	338.933
2571.14	12.943	119.941	1.265	1.41	2.174	0.668	342.532
2571.293	12.943	123.651	1.236	1.372	2.139	0.541	339.344
2571.445	12.932	124.154	1.243	1.377	2.138	0.518	333.31
2571.598	13.425	123.994	1.258	1.389	2.144	0.516	331.406
2571.75	13.54	124.978	1.316	1.451	2.142	0.602	331.833
2571.902	13.324	124.048	1.369	1.511	2.152	0.735	329.864
2572.055	13.215	122.544	1.397	1.539	2.174	0.5	328.081
2572.207	13.317	125.112	1.348	1.478	2.175	0.423	329.309
2572.36	13.774	120.849	1.259	1.372	2.147	0.37	330.699
2572.512	14.146	121.432	1.17	1.265	2.12	0.409	331.374
2572.664	14.317	117.902	1.168	1.26	2.129	0.414	333.304
2572.817	13.605	115.641	1.225	1.317	2.168	0.485	334.714
2572.969	13.079	113.92	1.293	1.38	2.2	0.456	335.985
2573.122	12.776	112.893	1.309	1.386	2.207	0.529	335.849
2573.274	12.408	108.225	1.321	1.394	2.203	0.524	335.122
2573.427	12.253	109.484	1.332	1.405	2.206	0.524	335.179
2573.579	11.882	113.379	1.329	1.393	2.213	0.447	337.38
2573.731	11.792	120.922	1.294	1.348	2.215	0.437	340.547
2573.884	11.826	117.038	1.246	1.3	2.212	0.498	343.173
2574.036	12.107	112.146	1.217	1.27	2.21	0.539	341.541
2574.188	12.257	115.647	1.219	1.269	2.212	0.49	338.9
2574.341	12.072	113.72	1.268	1.323	2.216	0.519	332.701
2574.493	12.299	110.637	1.347	1.408	2.215	0.534	324.609
2574.646	12.598	115.803	1.458	1.526	2.204	0.629	317.206
2574.798	12.638	119.838	1.594	1.675	2.184	0.461	309.468
2574.95	12.385	120.474	1.664	1.753	2.169	0.481	302.736
2575.103	12.253	118.711	1.633	1.71	2.176	0.423	300.488
2575.255	12.049	123.769	1.532	1.598	2.195	0.488	302.326
2575.408	11.95	125.717	1.496	1.567	2.203	0.429	307.146
2575.56	12.068	123.997	1.464	1.539	2.199	0.428	314.202
2575.712	12.051	119.556	1.399	1.476	2.2	0.384	322.887
2575.865	12.116	121.733	1.325	1.404	2.205	0.385	330.363
2576.017	12.208	122.204	1.28	1.357	2.204	0.418	336.808
2576.17	12.372	123.013	1.252	1.32	2.201	0.438	341.551
2576.322	12.408	120.234	1.257	1.324	2.2	0.473	344.464
2576.474	12.558	129.41	1.246	1.315	2.201	0.425	345.963
2576.627	12.68	133.356	1.216	1.274	2.204	0.547	347.196
2576.779	12.585	125.812	1.196	1.249	2.206	0.712	348.788
2576.932	12.65	121.296	1.213	1.27	2.208	0.723	350.974
2577.084	12.843	117.466	1.223	1.282	2.211	0.536	354.482
2577.236	12.614	119.483	1.215	1.276	2.213	0.446	358.912
2577.389	12.403	117.493	1.206	1.274	2.2	0.415	362.05
2577.541	12.637	115.074	1.197	1.265	2.176	0.443	361.076
2577.694	13.055	117.152	1.184	1.252	2.16	0.465	355.466
2577.846	12.967	112.454	1.193	1.26	2.154	0.466	347.816
2577.998	12.689	119.607	1.306	1.389	2.151	0.488	341.986
2578.151	12.623	121.7	1.459	1.566	2.161	0.502	335.461
2578.303	12.39	117.66	1.512	1.623	2.187	0.444	328.031
2578.456	12.068	111.856	1.404	1.497	2.204	0.4	327.053
2578.608	12.107	110.132	1.283	1.362	2.202	0.482	328.738
2578.76	12.215	116.942	1.232	1.311	2.2	0.571	330.435
2578.913	12.297	120.656	1.192	1.276	2.198	0.695	337.168
2579.065	12.399	116.697	1.139	1.215	2.173	0.552	349.382
2579.218	12.41	112.387	1.115	1.181	2.142	0.564	359.422
2579.37	12.322	112.471	1.154	1.224	2.142	0.426	363.839
2579.522	12.238	116.237	1.209	1.281	2.169	0.458	364.528
2579.675	12.362	113.363	1.234	1.306	2.187	0.469	362.137
2579.827	12.854	113.346	1.223	1.297	2.171	0.529	357.279
2579.979	13.153	113.673	1.204	1.282	2.131	0.589	353.471
2580.132	13.462	126.418	1.192	1.274	2.099	0.515	350.564
2580.284	13.761	121.15	1.213	1.301	2.114	0.43	348.199
2580.437	13.505	119.52	1.255	1.352	2.169	0.423	349.329
2580.589	13.499	114.779	1.29	1.389	2.206	0.463	334.96
2580.742	13.491	116.225	1.293	1.393	2.196	0.48	320.527
2580.894	12.771	110.13	1.262	1.362	2.164	0.503	317.518
2581.046	12.792	111.403	1.229	1.332	2.141	0.472	315.12
2581.199	13.514	120.061	1.221	1.321	2.123	0.469	316.697
2581.351	14.071	125.877	1.212	1.31	2.111	0.515	320.324
2581.504	14.461	128.612	1.189	1.285	2.117	0.587	323.279
2581.656	14.151	122.191	1.154	1.24	2.136	0.482	327.899
2581.808	13.385	115.385	1.159	1.242	2.148	0.4	337.446
2581.961	13.622	115.769	1.16	1.246	2.149	0.399	348.912
2582.113	14.35	118.697	1.154	1.245	2.146	0.407	352.947
2582.266	14.35	120.048	1.139	1.235	2.143	0.379	349.586
2582.418	13.713	121.278	1.148	1.247	2.139	0.408	345.393
2582.57	12.997	120.066	1.143	1.232	2.143	0.477	339.686
2582.723	12.398	119.902	1.117	1.202	2.162	0.548	330.781
2582.875	12.358	119.273	1.098	1.186	2.184	0.57	322.294
2583.028	12.384	112.119	1.103	1.191	2.192	0.533	322.857
2583.18	12.501	109.658	1.103	1.189	2.185	0.448	334.416
2583.333	12.728	107.873	1.105	1.193	2.172	0.468	345.75
2583.485	12.716	111.28	1.127	1.219	2.167	0.516	350.448
2583.637	12.842	107.849	1.156	1.243	2.18	0.618	350.681
2583.79	13.341	107.43	1.162	1.254	2.207	0.566	351.238
2583.942	13.958	112.91	1.144	1.24	2.218	0.551	356.732
2584.094	14.174	112.554	1.13	1.224	2.193	0.492	368.973
2584.247	14.505	114.193	1.126	1.22	2.155	0.442	378.481
2584.399	15.04	120.877	1.116	1.206	2.143	0.458	373.68
2584.552	14.526	131.805	1.131	1.22	2.17	0.575	355.819
2584.704	13.519	125.366	1.243	1.348	2.215	0.719	327.879
2584.856	12.835	124.616	1.45	1.579	2.254	0.613	300.244
2585.009	12.382	115.454	1.635	1.777	2.273	0.417	285.306
2585.161	12.479	115.834	1.741	1.88	2.277	0.361	269.405
2585.314	13.183	121.047	1.814	1.963	2.277	0.345	268.375
2585.466	13.127	123.469	1.869	2.027	2.28	0.435	276.51
2585.618	12.282	123.757	1.744	1.878	2.283	0.591	283.219
2585.771	12.081	122.657	1.541	1.646	2.277	0.559	284.496
2585.923	12.481	125.684	1.408	1.492	2.268	0.553	284.661
2586.076	13.118	127.98	1.399	1.475	2.269	0.472	285.521
2586.228	12.716	122.014	1.5	1.585	2.278	0.453	289.053
2586.38	12.144	118.909	1.618	1.708	2.291	0.358	289.348
2586.533	12.269	119.233	1.672	1.747	2.304	0.368	287.264
2586.685	12.514	120.119	1.661	1.718	2.322	0.387	283.278
2586.838	12.411	119.365	1.673	1.729	2.339	0.428	280.913
2586.99	12.299	123.019	1.646	1.701	2.341	0.461	280.346
2587.142	12.741	126.263	1.526	1.561	2.333	0.487	279.988
2587.295	12.61	127.036	1.357	1.38	2.333	0.567	277.937
2587.447	12.166	133.552	1.295	1.319	2.335	0.575	275.336
2587.6	12.12	137.246	1.334	1.365	2.316	0.516	263.832
2587.752	12.137	137.005	1.395	1.436	2.284	0.517	259.786
2587.904	12.423	130.603	1.364	1.403	2.276	0.491	262.745
2588.057	12.195	127.109	1.297	1.329	2.284	0.472	274.441
2588.209	11.97	126.546	1.254	1.288	2.276	0.413	283.051
2588.362	12.179	123.794	1.24	1.277	2.246	0.395	298.401
2588.514	12.337	114.719	1.235	1.278	2.199	0.41	312.524
2588.667	12.449	114.282	1.185	1.226	2.138	0.398	323.049
2588.819	12.809	117.873	1.144	1.18	2.086	0.357	319.124
2588.971	13.341	126.213	1.16	1.203	2.091	0.34	312.674
2589.124	13.668	126.105	1.187	1.232	2.133	0.38	311.433
2589.276	13.753	115.766	1.164	1.209	2.142	0.382	319.163
2589.428	13.323	120.087	1.127	1.178	2.117	0.404	331.659
2589.581	12.58	123.585	1.119	1.181	2.126	0.409	341.509
2589.733	12.197	123.794	1.119	1.185	2.181	0.465	346.892
2589.885	12.041	113.641	1.121	1.188	2.222	0.422	345.999
2590.038	12.165	112.992	1.118	1.19	2.211	0.473	337.055
2590.19	12.323	111.786	1.102	1.174	2.169	0.471	326.693
2590.343	12.572	113.946	1.093	1.168	2.141	0.45	323.243
2590.495	12.525	114.897	1.123	1.211	2.163	0.477	332.139
2590.648	12.198	108.858	1.157	1.256	2.219	0.497	338.456
2590.8	12.193	110.075	1.13	1.225	2.245	0.466	343.591
2590.952	12.052	109.889	1.087	1.173	2.213	0.397	345.238
2591.105	11.99	116.636	1.058	1.138	2.158	0.439	341.91
2591.257	12.027	114.516	1.036	1.112	2.121	0.446	332.275
2591.41	12.22	118.694	1.024	1.097	2.096	0.47	325.68
2591.562	12.249	121.033	1.032	1.11	2.088	0.466	327.271
2591.714	12.444	125.482	1.057	1.14	2.114	0.477	333.619
2591.867	12.843	128.923	1.035	1.11	2.161	0.403	339.316
2592.019	13.165	125.838	0.998	1.065	2.201	0.373	342.87
2592.172	13.382	123.629	0.951	1.012	2.213	0.39	345.577
2592.324	13.278	118.272	0.917	0.978	2.184	0.415	346.092
2592.476	13.204	115.043	0.885	0.945	2.127	0.414	342.6
2592.629	13.6	116.362	0.889	0.95	2.093	0.454	333.505
2592.781	13.756	119.723	0.908	0.967	2.114	0.518	328.612
2592.934	12.863	119.525	0.885	0.934	2.148	0.759	323.892
2593.086	12.415	121.614	0.832	0.871	2.146	0.821	316.859
2593.238	12.528	121.513	0.834	0.87	2.133	0.864	305.995
2593.391	12.633	122.941	0.91	0.946	2.161	0.648	293.087
2593.543	12.759	117.762	0.999	1.043	2.217	0.571	282.965
2593.696	13.098	122.107	1.036	1.088	2.242	0.46	277.706
2593.848	12.939	115.112	1.025	1.088	2.225	0.464	274.897
2594	12.657	111.063	1.007	1.076	2.207	0.44	273.873
2594.153	12.679	114.931	0.95	1.009	2.213	0.438	278.284
2594.305	12.28	123.734	0.987	1.046	2.231	0.469	288.626
2594.458	11.906	128.125	1.143	1.232	2.244	0.446	304.153
2594.61	11.806	126.879	1.392	1.53	2.243	0.41	304.994
2594.762	12.182	123.026	1.49	1.645	2.231	0.394	296.559
2594.915	12.667	124.158	1.475	1.62	2.217	0.452	287.265
2595.067	12.521	117.822	1.428	1.568	2.213	0.679	282.49
2595.219	12.973	122.965	1.373	1.511	2.216	0.839	281.079
2595.372	13.39	128.885	1.338	1.484	2.212	0.72	281.65
2595.524	13.497	125.251	1.332	1.489	2.196	0.461	285.719
2595.677	13.647	121.535	1.337	1.506	2.182	0.396	294.179
2595.829	12.928	116.955	1.327	1.492	2.178	0.374	302.832
2595.982	12.231	122.888	1.295	1.444	2.178	0.439	306.646
2596.134	12.177	126.982	1.264	1.399	2.175	0.467	304.572
2596.286	12.861	127.285	1.238	1.354	2.165	0.577	300.363
2596.439	12.946	124.4	1.193	1.279	2.152	0.628	298.522
2596.591	12.31	125.703	1.135	1.203	2.151	0.595	293.759
2596.744	12.37	133.405	1.1	1.157	2.167	0.544	286.051
2596.896	12.421	131.579	1.093	1.144	2.192	0.478	277.85
2597.048	12.19	125.242	1.1	1.15	2.208	0.434	276.227
2597.201	12.217	123.677	1.094	1.138	2.205	0.471	283.642
2597.353	12.124	123.619	1.072	1.107	2.189	0.491	292.186
2597.506	11.978	122.973	1.093	1.123	2.18	0.483	295.169
2597.658	12.101	126.423	1.137	1.159	2.19	0.562	295.846
2597.81	12.319	127.445	1.116	1.125	2.199	0.527	298.063
2597.963	12.053	123.915	1.048	1.047	2.195	0.534	299.993
2598.115	12.115	116.678	1.013	1.009	2.196	0.48	299.107
2598.268	12.551	127.599	1.039	1.033	2.225	0.524	296.21
2598.42	12.386	124.005	1.065	1.059	2.257	0.486	291.882
2598.573	12.378	121.981	1.028	1.028	2.255	0.477	285.892
2598.725	12.29	114.669	0.973	0.98	2.226	0.594	278.241
2598.877	12.185	113.462	0.95	0.965	2.214	0.679	269.001
2599.03	12.132	115.827	1.006	1.028	2.238	0.729	264.769
2599.182	12.073	116.253	1.16	1.187	2.282	0.599	267.666
2599.334	12.231	116.478	1.434	1.474	2.317	0.506	260.08
2599.487	12.384	123.678	1.774	1.84	2.343	0.444	250.408
2599.639	12.707	125.736	2.008	2.116	2.36	0.419	249.097
2599.792	12.795	128.748	1.994	2.129	2.353	0.448	256.444
2599.944	12.446	119.61	1.702	1.811	2.3	0.452	274.188
2600.096	12.595	112.279	1.304	1.38	2.207	0.477	303.509
2600.249	12.609	108.233	1.028	1.081	2.122	0.605	334.364
2600.401	12.412	107.836	0.973	1.027	2.1	0.603	352.784
2600.554	12.483	122.832	1.063	1.126	2.142	0.475	359.68
2600.706	13.022	134.519	1.142	1.195	2.192	0.431	360.148
2600.858	13.005	133.241	1.107	1.142	2.21	0.498	354.385
2601.011	12.391	119.803	1.023	1.051	2.209	0.508	344.666
2601.163	12.487	118.846	0.97	0.997	2.212	0.389	333.626
2601.316	12.728	123.83	0.9	0.926	2.208	0.329	322.215
2601.468	12.755	131.275	0.789	0.807	2.197	0.379	314.231
2601.62	12.65	131.802	0.724	0.734	2.197	0.446	310.301
2601.773	12.916	132.288	0.829	0.846	2.205	0.594	308.132
2601.925	13.068	130.195	1.11	1.161	2.2	0.65	307.78
2602.078	12.792	125.382	1.343	1.421	2.187	0.687	308.583
2602.23	12.653	119.729	1.368	1.435	2.187	0.671	309.494
2602.382	12.558	112.488	1.296	1.352	2.197	0.601	308.678
2602.535	12.625	114.712	1.176	1.213	2.198	0.632	305.623
2602.687	12.355	120.545	1.041	1.068	2.199	0.51	300.144
2602.84	11.981	122.109	1.014	1.037	2.218	0.449	295.093
2602.992	11.992	122.087	1.129	1.162	2.246	0.371	294.133
2603.144	12.248	120.074	1.296	1.35	2.259	0.37	297.571
2603.297	12.732	117.256	1.31	1.358	2.261	0.379	305.685
2603.449	12.912	114.018	1.209	1.244	2.269	0.466	316.028
2603.602	12.924	110.476	1.134	1.164	2.283	0.516	324.65
2603.754	13.132	124.532	1.012	1.032	2.277	0.442	331.615
2603.906	13.096	130.288	0.874	0.884	2.24	0.405	335.738
2604.059	12.419	125.767	0.827	0.839	2.19	0.408	337.18
2604.211	11.914	115.478	0.886	0.898	2.159	0.405	337.453
2604.364	11.857	116.46	0.959	0.969	2.156	0.393	336.397
2604.516	12.071	123.639	0.983	0.99	2.159	0.411	334.625
2604.668	12.442	128.097	1.019	1.025	2.147	0.425	333.856
2604.821	12.614	123.395	1.099	1.115	2.133	0.53	334.39
2604.973	12.928	122.549	1.138	1.163	2.145	0.581	335.168
2605.125	13.368	125.724	1.079	1.101	2.18	0.534	335.472
2605.278	13.784	141.867	0.978	1.001	2.208	0.419	335.688
2605.43	13.889	140.312	0.951	0.978	2.215	0.378	336.247
2605.583	13.296	131.986	1.003	1.039	2.209	0.411	337.017
2605.735	12.765	124.542	1.112	1.157	2.199	0.436	337.841
2605.888	12.664	124.102	1.174	1.227	2.195	0.46	337.834
2606.04	12.609	125.474	1.191	1.247	2.196	0.434	336.349
2606.192	12.293	122.433	1.201	1.256	2.2	0.477	334.194
2606.345	12.109	119.028	1.215	1.268	2.217	0.622	332.673
2606.497	12.044	119.079	1.255	1.321	2.251	0.731	333.799
2606.65	12.09	122.67	1.282	1.376	2.275	0.621	337.951
2606.802	12.143	126.645	1.225	1.329	2.264	0.507	343.743
