Depth,GR,Log_ILD,RHOB,NPHI,PHI,PERM,well
11559.0,147.071,1.8,2.467,0.342,-96.314,0.2324,freeman_2
11559.5,152.12,1.57,2.469,0.344,-99.68,0.2324,freeman_2
11560.0,149.973,1.864,2.478,0.342,-98.2487,0.2324,freeman_2
11560.5,151.43,2.119,2.493,0.361,-99.22,0.2324,freeman_2
11561.0,151.107,2.265,2.508,0.375,-99.0047,0.2324,freeman_2
11561.5,148.03,2.319,2.517,0.378,-96.9533,0.2324,freeman_2
11562.0,151.953,1.894,2.514,0.405,-99.5687,0.2324,freeman_2
11562.5,155.451,2.066,2.499,0.454,-101.9007,0.2324,freeman_2
11563.0,158.505,2.157,2.485,0.491,-103.9367,0.2324,freeman_2
11563.5,162.069,1.665,2.481,0.446,-106.3127,0.2324,freeman_2
11564.0,157.976,1.646,2.482,0.424,-103.584,0.2324,freeman_2
11564.5,155.488,1.602,2.48,0.419,-101.9253,0.2324,freeman_2
11565.0,155.25,1.53,2.474,0.42,-101.7667,0.2324,freeman_2
11565.5,160.546,1.682,2.472,0.432,-105.2973,0.2324,freeman_2
11566.0,158.14,1.354,2.477,0.407,-103.6933,0.2324,freeman_2
11566.5,157.989,1.175,2.484,0.415,-103.5927,0.2324,freeman_2
11567.0,158.232,1.283,2.486,0.399,-103.7547,0.2324,freeman_2
11567.5,156.776,1.426,2.48,0.385,-102.784,0.2324,freeman_2
11568.0,153.505,1.627,2.471,0.373,-100.6033,0.2324,freeman_2
11568.5,150.887,1.523,2.47,0.365,-98.858,0.2324,freeman_2
11569.0,152.725,1.764,2.475,0.356,-100.0833,0.2324,freeman_2
11569.5,151.954,1.876,2.479,0.354,-99.5693,0.2324,freeman_2
11570.0,151.428,1.831,2.474,0.376,-99.2187,0.2324,freeman_2
11570.5,150.71,1.79,2.46,0.412,-98.74,0.2324,freeman_2
11571.0,150.756,1.668,2.448,0.435,-98.7707,0.2324,freeman_2
11571.5,149.928,1.558,2.444,0.415,-98.2187,0.2324,freeman_2
11572.0,148.234,1.622,2.446,0.398,-97.0893,0.2324,freeman_2
11572.5,151.192,1.787,2.446,0.41,-99.0613,0.2324,freeman_2
11573.0,152.99,1.629,2.441,0.419,-100.26,0.2324,freeman_2
11573.5,150.288,1.7,2.44,0.403,-98.4587,0.2324,freeman_2
11574.0,149.276,1.772,2.454,0.387,-97.784,0.2324,freeman_2
11574.5,151.062,1.736,2.476,0.384,-98.9747,0.2324,freeman_2
11575.0,153.753,1.583,2.49,0.386,-100.7687,0.2324,freeman_2
11575.5,159.214,1.623,2.49,0.389,-104.4093,0.2324,freeman_2
11576.0,155.542,1.684,2.485,0.39,-101.9613,0.2324,freeman_2
11576.5,164.241,1.734,2.481,0.402,-107.7607,0.2324,freeman_2
11577.0,162.507,1.78,2.48,0.387,-106.6047,0.2324,freeman_2
11577.5,165.239,1.764,2.478,0.375,-108.426,0.2324,freeman_2
11578.0,162.974,1.783,2.473,0.368,-106.916,0.2324,freeman_2
11578.5,162.791,1.767,2.469,0.392,-106.794,0.2324,freeman_2
11579.0,162.036,1.778,2.467,0.394,-106.2907,0.2324,freeman_2
11579.5,159.779,1.79,2.465,0.394,-104.786,0.2324,freeman_2
11580.0,154.908,1.743,2.463,0.403,-101.5387,0.2324,freeman_2
11580.5,151.651,1.763,2.462,0.396,-99.3673,0.2324,freeman_2
11581.0,152.949,1.758,2.463,0.378,-100.2327,0.2324,freeman_2
11581.5,155.935,1.764,2.464,0.371,-102.2233,0.2324,freeman_2
11582.0,155.863,1.802,2.465,0.376,-102.1753,0.2324,freeman_2
11582.5,154.678,1.761,2.47,0.39,-101.3853,0.2324,freeman_2
11583.0,150.993,1.748,2.479,0.406,-98.9287,0.2324,freeman_2
11583.5,152.058,1.743,2.485,0.41,-99.6387,0.2324,freeman_2
11584.0,152.948,1.707,2.482,0.386,-100.232,0.2324,freeman_2
11584.5,155.064,1.741,2.47,0.368,-101.6427,0.2324,freeman_2
11585.0,155.633,1.723,2.458,0.367,-102.022,0.2324,freeman_2
11585.5,154.728,1.654,2.454,0.414,-101.4187,0.2324,freeman_2
11586.0,152.593,1.662,2.455,0.389,-99.9953,0.2324,freeman_2
11586.5,151.951,1.71,2.455,0.396,-99.5673,0.2324,freeman_2
11587.0,151.672,1.658,2.454,0.398,-99.3813,0.2324,freeman_2
11587.5,149.343,1.621,2.452,0.406,-97.8287,10.8459,freeman_2
11588.0,144.594,1.614,2.446,0.423,-94.6627,738.975,freeman_2
11588.5,149.947,1.6,2.441,0.437,-98.2313,894.016,freeman_2
11589.0,145.133,1.604,2.44,0.443,-95.022,1129.0,freeman_2
11589.5,142.375,1.617,2.447,0.44,-93.1833,1369.4,freeman_2
11590.0,141.782,1.632,2.458,0.429,-92.788,1513.4,freeman_2
11590.5,146.029,1.631,2.467,0.424,-95.6193,1610.9301,freeman_2
11591.0,146.788,1.574,2.469,0.405,-96.1253,1714.79,freeman_2
11591.5,150.572,1.568,2.464,0.398,-98.648,1818.97,freeman_2
11592.0,147.74,1.685,2.461,0.404,-96.76,1918.35,freeman_2
11592.5,149.346,1.684,2.465,0.406,-97.8307,2020.22,freeman_2
11593.0,145.83,1.489,2.473,0.391,-95.4867,2098.73,freeman_2
11593.5,148.004,1.63,2.475,0.372,-96.936,2125.9299,freeman_2
11594.0,152.497,1.594,2.468,0.384,-99.9313,2104.0801,freeman_2
11594.5,155.721,1.588,2.457,0.377,-102.0807,2045.12,freeman_2
11595.0,159.572,1.523,2.449,0.381,-104.648,1966.77,freeman_2
11595.5,161.856,1.508,2.444,0.393,-106.1707,1899.25,freeman_2
11596.0,160.158,1.504,2.44,0.398,-105.0387,1886.08,freeman_2
11596.5,154.927,1.403,2.434,0.382,-101.5513,1959.21,freeman_2
11597.0,158.939,1.334,2.426,0.361,-104.226,2104.3799,freeman_2
11597.5,161.116,1.284,2.418,0.355,-105.6773,2244.47,freeman_2
11598.0,159.478,1.298,2.416,0.358,-104.5853,2274.4299,freeman_2
11598.5,156.059,1.272,2.418,0.379,-102.306,2168.6599,freeman_2
11599.0,155.228,1.199,2.421,0.391,-101.752,2000.1899,freeman_2
11599.5,154.662,1.173,2.423,0.413,-101.3747,1845.6899,freeman_2
11600.0,153.631,1.208,2.423,0.428,-100.6873,1743.11,freeman_2
11600.5,146.845,1.147,2.426,0.44,-96.1633,1704.63,freeman_2
11601.0,151.919,1.306,2.434,0.415,-99.546,1711.6801,freeman_2
11601.5,155.514,1.396,2.445,0.38,-101.9427,1716.12,freeman_2
11602.0,151.684,1.468,2.458,0.365,-99.3893,1695.87,freeman_2
11602.5,146.466,1.534,2.477,0.371,-95.9107,1675.01,freeman_2
11603.0,142.189,1.545,2.502,0.385,-93.0593,1994.1801,freeman_2
11603.5,144.253,1.527,2.521,0.375,-94.4353,1960.12,freeman_2
11604.0,148.999,1.52,2.518,0.379,-97.5993,1884.03,freeman_2
11604.5,151.32,1.397,2.494,0.396,-99.1467,1770.1801,freeman_2
11605.0,146.21,1.358,2.467,0.398,-95.74,1632.72,freeman_2
11605.5,142.817,1.345,2.451,0.405,-93.478,1503.8199,freeman_2
11606.0,145.124,1.375,2.446,0.419,-95.016,1427.53,freeman_2
11606.5,150.591,1.486,2.443,0.423,-98.6607,1398.38,freeman_2
11607.0,145.693,1.595,2.442,0.366,-95.3953,1353.1899,freeman_2
11607.5,138.244,1.615,2.445,0.343,-90.4293,1259.88,freeman_2
11608.0,137.71,1.644,2.455,0.332,-90.0733,1153.76,freeman_2
11608.5,142.801,1.711,2.463,0.323,-93.4673,1086.16,freeman_2
11609.0,144.168,1.673,2.465,0.337,-94.3787,1092.15,freeman_2
11609.5,144.035,1.558,2.46,0.36,-94.29,1179.67,freeman_2
11610.0,147.925,1.553,2.451,0.376,-96.8833,1300.04,freeman_2
11610.5,148.952,1.598,2.443,0.38,-97.568,1348.0699,freeman_2
11611.0,153.851,1.37,2.442,0.379,-100.834,1289.71,freeman_2
11611.5,158.168,1.472,2.445,0.391,-103.712,1231.53,freeman_2
11612.0,157.919,1.522,2.445,0.398,-103.546,1284.16,freeman_2
11612.5,154.595,1.498,2.439,0.399,-101.33,1473.47,freeman_2
11613.0,150.52,1.538,2.43,0.395,-98.6133,1741.97,freeman_2
11613.5,146.406,1.631,2.427,0.331,-95.8707,1954.6899,freeman_2
11614.0,124.484,1.549,2.42,0.308,-81.256,2009.77,freeman_2
11614.5,94.541,1.64,2.386,0.262,-61.294,1955.3199,freeman_2
11615.0,73.794,2.076,2.323,0.221,-61.6672,1896.83,freeman_2
11615.5,63.878,2.948,2.258,0.194,-53.119,1885.55,freeman_2
11616.0,65.967,3.093,2.227,0.206,-54.9198,1881.25,freeman_2
11616.5,79.357,2.394,2.225,0.244,-51.1713,1854.77,freeman_2
11617.0,112.216,1.466,2.24,0.317,-73.0773,1801.4301,freeman_2
11617.5,130.554,1.237,2.269,0.339,-85.3027,1712.72,freeman_2
11618.0,137.547,1.181,2.305,0.368,-89.9647,1598.98,freeman_2
11618.5,132.038,1.303,2.33,0.425,-86.292,1482.36,freeman_2
11619.0,127.0,1.196,2.335,0.468,-82.9333,1387.78,freeman_2
11619.5,126.652,1.178,2.335,0.44,-82.7013,1340.5699,freeman_2
11620.0,127.072,1.268,2.354,0.444,-82.9813,1342.5601,freeman_2
11620.5,133.438,1.169,2.4,0.458,-87.2253,1368.9,freeman_2
11621.0,138.388,1.286,2.45,0.467,-90.5253,1386.15,freeman_2
11621.5,142.1,1.468,2.476,0.445,-93.0,1381.16,freeman_2
11622.0,142.715,1.512,2.471,0.43,-93.41,1356.49,freeman_2
11622.5,151.09,1.576,2.458,0.376,-98.9933,1316.45,freeman_2
11623.0,155.152,1.676,2.451,0.378,-101.7013,1272.9,freeman_2
11623.5,155.633,1.781,2.444,0.374,-102.022,1240.98,freeman_2
11624.0,154.351,1.618,2.431,0.39,-101.1673,1228.34,freeman_2
11624.5,158.49,1.432,2.415,0.378,-103.9267,1228.55,freeman_2
11625.0,154.942,1.334,2.408,0.373,-101.5613,1239.25,freeman_2
11625.5,140.496,1.437,2.409,0.357,-91.9307,1280.73,freeman_2
11634.0,130.923,1.664,2.466,0.316,-85.5487,117.733,freeman_2
11634.5,131.671,1.78,2.467,0.298,-86.0473,117.733,freeman_2
11635.0,130.654,1.791,2.475,0.32,-85.3693,687.879,freeman_2
11635.5,133.14,1.447,2.485,0.342,-87.0267,820.628,freeman_2
11636.0,136.794,1.444,2.471,0.332,-89.4627,964.668,freeman_2
11636.5,142.343,1.938,2.431,0.351,-93.162,1133.48,freeman_2
11637.0,143.127,1.765,2.398,0.362,-93.6847,1200.05,freeman_2
11637.5,138.44,1.26,2.404,0.352,-90.56,1062.72,freeman_2
11638.0,136.299,1.589,2.433,0.34,-89.1327,847.714,freeman_2
11638.5,139.687,1.962,2.453,0.34,-91.3913,727.987,freeman_2
11639.0,144.99,1.597,2.454,0.338,-94.9267,732.874,freeman_2
11639.5,149.159,1.625,2.449,0.338,-97.706,117.733,freeman_2
11640.0,144.998,1.794,2.448,0.355,-94.932,117.733,freeman_2
11640.5,141.059,1.557,2.448,0.367,-92.306,117.733,freeman_2
11641.0,134.876,1.538,2.446,0.366,-88.184,117.733,freeman_2
11641.5,135.491,1.385,2.445,0.355,-88.594,117.733,freeman_2
11681.0,148.368,0.963,2.393,0.43,-97.1787,117.733,freeman_2
11681.5,148.484,0.96,2.392,0.447,-97.256,117.733,freeman_2
11682.0,147.135,0.956,2.389,0.473,-96.3567,613.237,freeman_2
11682.5,143.222,0.967,2.387,0.498,-93.748,732.681,freeman_2
11683.0,142.173,0.987,2.388,0.508,-93.0487,830.972,freeman_2
11683.5,142.15,1.035,2.388,0.488,-93.0333,872.657,freeman_2
11684.0,141.955,1.095,2.385,0.456,-92.9033,837.352,freeman_2
11684.5,143.014,1.082,2.383,0.437,-93.6093,766.404,freeman_2
11685.0,140.825,1.119,2.384,0.423,-92.15,790.715,freeman_2
11685.5,142.579,1.159,2.386,0.389,-93.3193,1015.9,freeman_2
11686.0,143.526,1.191,2.389,0.402,-93.9507,1412.29,freeman_2
11686.5,141.683,1.244,2.394,0.38,-92.722,1537.3199,freeman_2
11687.0,136.046,1.288,2.4,0.391,-88.964,1115.11,freeman_2
11687.5,132.143,1.306,2.4,0.396,-86.362,648.381,freeman_2
11688.0,132.509,1.289,2.393,0.399,-86.606,117.733,freeman_2
11688.5,133.177,1.294,2.387,0.421,-87.0513,117.733,freeman_2
11689.0,138.68,1.268,2.384,0.453,-90.72,117.733,freeman_2
11689.5,137.803,1.285,2.384,0.436,-90.1353,117.733,freeman_2
7681.5,39.0321,,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7682.0,39.0321,,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7682.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7683.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7683.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7684.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7684.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7685.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7685.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7686.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7686.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7687.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7687.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7688.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7688.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7689.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7689.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7690.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7690.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7691.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7691.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7692.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7692.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7693.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7693.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7694.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7694.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7695.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7695.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7696.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7696.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7697.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7697.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7698.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7698.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7699.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7699.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7700.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7700.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7701.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7701.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7702.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7702.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7703.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7703.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7704.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7704.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7705.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7705.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7706.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7706.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7707.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7707.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7708.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7708.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7709.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7709.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7710.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7710.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7711.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7711.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7712.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7712.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7713.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7713.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7714.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7714.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7715.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7715.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7716.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7716.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7717.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7717.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7718.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7718.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7719.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7719.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7720.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7720.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7721.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7721.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7722.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7722.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7723.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7723.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7724.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7724.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7725.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7725.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7726.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7726.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7727.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7727.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7728.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7728.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7729.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7729.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7730.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7730.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7731.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7731.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7732.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7732.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7733.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7733.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7734.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7734.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7735.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7735.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7736.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7736.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7737.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7737.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7738.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7738.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7739.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7739.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7740.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7740.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7741.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7741.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7742.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7742.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7743.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7743.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7744.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7744.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7745.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7745.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7746.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7746.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7747.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7747.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7748.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7748.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7749.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7749.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7750.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7750.5,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7751.0,39.0321,0.9332,2.2382,0.5983,0.0188,0.0020243533985008,freeman_4
7751.5,41.9401,0.9332,2.2382,0.595,0.0188,0.0020243533985008,freeman_4
7752.0,41.6746,0.9332,2.2382,0.6178,0.0188,0.0020243533985008,freeman_4
7752.5,40.5087,0.9332,2.2382,0.6203,0.0188,0.0020243533985008,freeman_4
7753.0,38.4791,0.9332,2.2382,0.6197,0.0188,0.0020243533985008,freeman_4
7753.5,36.3887,0.9332,2.2382,0.6023,0.0188,0.0020243533985008,freeman_4
7754.0,33.253,0.9332,2.2382,0.5853,0.0188,0.0020243533985008,freeman_4
7754.5,33.9191,0.9332,2.2382,0.6019,0.0188,0.0020243533985008,freeman_4
7755.0,39.2279,0.9332,2.2382,0.5749,0.0188,0.0020243533985008,freeman_4
7755.5,41.66,0.9332,2.2382,0.5941,0.0188,0.0020243533985008,freeman_4
7756.0,39.2916,0.9332,2.2382,0.559,0.0188,0.0020243533985008,freeman_4
7756.5,35.6284,0.9332,2.2382,0.5703,0.0188,0.0020243533985008,freeman_4
7757.0,37.3668,0.9332,2.2382,0.5627,0.0188,0.0020243533985008,freeman_4
7757.5,38.5975,0.9332,2.2382,0.5789,0.0188,0.0020243533985008,freeman_4
7758.0,41.03,0.9332,2.2382,0.5719,0.0188,0.0020243533985008,freeman_4
7758.5,41.0158,0.9332,2.2382,0.6322,0.0188,0.0020243533985008,freeman_4
7759.0,41.396,0.9332,2.2382,0.6012,0.0188,0.0020243533985008,freeman_4
7759.5,38.3523,0.9332,2.2382,0.6159,0.0188,0.0020243533985008,freeman_4
7760.0,37.921,0.9332,2.2382,0.6201,0.0188,0.0020243533985008,freeman_4
7760.5,38.9359,0.9332,2.2382,0.6569,0.0188,0.0020243533985008,freeman_4
7761.0,41.5505,0.9332,2.2382,0.6206,0.0188,0.0020243533985008,freeman_4
7761.5,42.4095,0.9332,2.2382,0.578,0.0188,0.0020243533985008,freeman_4
7762.0,43.1519,0.9332,2.2382,0.5955,0.0188,0.0020243533985008,freeman_4
7762.5,41.9945,0.9332,2.2382,0.6218,0.0188,0.0020243533985008,freeman_4
7763.0,40.7992,0.9332,2.2382,0.6274,0.0188,0.0020243533985008,freeman_4
7763.5,38.8107,0.9332,2.2382,0.5824,0.0188,0.0020243533985008,freeman_4
7764.0,40.6653,0.9332,2.2382,0.597,0.0188,0.0020243533985008,freeman_4
7764.5,42.8566,0.9332,2.2382,0.6091,0.0188,0.0020243533985008,freeman_4
7765.0,43.9829,0.9332,2.2382,0.6038,0.0188,0.0020243533985008,freeman_4
7765.5,41.8767,0.9332,2.2382,0.5856,0.0188,0.0020243533985008,freeman_4
7766.0,39.3093,0.9332,2.2382,0.5447,0.0188,0.0020243533985008,freeman_4
