DEPTH(m),CALI,GR,RESD,RESM,DENSITY,NEUTRON,DTC,DTS
3190.646,14.351,130.376,0.829,0.913,2.378,0.397,109.027,245.239
3190.799,14.455,134.439,0.859,0.95,2.39,0.403,107.718,245.312
3190.951,14.559,132.911,0.898,0.997,2.399,0.397,107.715,243.872
3191.104,14.62,126.108,0.93,1.035,2.4,0.409,108.311,242.082
3191.256,14.578,129.62,0.925,1.029,2.392,0.413,108.675,242.25
3191.408,14.453,128.466,0.955,1.065,2.384,0.451,108.555,244.08
3191.561,14.309,130.306,0.989,1.107,2.383,0.458,108.945,245.727
3191.713,14.236,123.342,1.064,1.201,2.385,0.452,109.606,247.341
3191.865,14.262,126.09,1.079,1.22,2.388,0.415,109.557,248.388
3192.018,14.33,128.217,1.091,1.235,2.389,0.412,109.495,248.054
3192.17,14.414,130.721,1.079,1.219,2.391,0.398,110.283,247.98
3192.323,14.489,127.64,1.069,1.206,2.395,0.413,109.342,248.153
3192.475,14.55,123.665,1.076,1.215,2.4,0.415,109.821,249.547
3192.628,14.582,126.978,1.099,1.243,2.402,0.432,109.033,251.317
3192.78,14.572,127.033,1.116,1.265,2.399,0.408,109.642,250.74
3192.932,14.509,124.579,1.112,1.258,2.392,0.404,109.629,248.639
3193.085,14.406,116.516,1.1,1.242,2.387,0.377,109.365,246.462
3193.237,14.267,115.489,1.079,1.214,2.391,0.385,109.268,244.754
3193.39,14.189,118.604,1.142,1.293,2.398,0.384,109.062,245.231
3193.542,14.239,120.787,1.19,1.355,2.4,0.387,108.587,245.374
3193.694,14.349,119.535,1.196,1.362,2.396,0.383,108.464,242.823
3193.847,14.465,119.883,1.19,1.355,2.391,0.365,108.366,241.868
3193.999,14.541,121.056,1.163,1.32,2.388,0.378,107.998,242.092
3194.152,14.572,122.423,1.138,1.287,2.384,0.39,108.086,241.943
3194.304,14.566,121.849,1.104,1.244,2.386,0.411,108.232,241.569
3194.456,14.51,117.91,1.074,1.206,2.387,0.41,107.48,241.178
3194.609,14.407,118.94,1.046,1.171,2.385,0.389,107.181,241.077
3194.761,14.3,120.363,1.044,1.168,2.383,0.378,107.454,241.011
3194.914,14.209,123.767,1.062,1.192,2.389,0.388,107.731,240.361
3195.066,14.187,123.92,1.048,1.174,2.399,0.394,108.926,239.599
3195.219,14.252,123.087,1.063,1.192,2.406,0.38,108.89,241.075
3195.371,14.329,125.157,1.054,1.18,2.403,0.389,109.059,243.792
3195.523,14.351,124.55,1.061,1.188,2.396,0.399,108.314,243.817
3195.676,14.385,132.37,1.073,1.203,2.392,0.432,107.578,242.151
3195.828,14.436,131.692,1.088,1.22,2.395,0.394,107.266,240.782
3195.98,14.424,137.998,1.103,1.238,2.402,0.381,107.36,239.994
3196.133,14.337,127.549,1.11,1.247,2.407,0.361,107.601,239.14
3196.285,14.267,123.56,1.123,1.262,2.407,0.416,107.399,237.791
3196.438,14.314,116.992,1.144,1.287,2.408,0.423,107.998,238.196
3196.59,14.364,122.083,1.145,1.287,2.404,0.428,107.907,238.963
3196.742,14.385,122.703,1.156,1.3,2.396,0.391,108.343,238.746
3196.895,14.307,120.365,1.156,1.299,2.389,0.393,108.379,238.34
3197.047,14.297,120.353,1.144,1.284,2.389,0.393,108.835,236.879
3197.2,14.35,123.191,1.107,1.237,2.39,0.391,108.372,234.861
3197.352,14.347,127.687,1.071,1.192,2.385,0.394,108.118,232.04
3197.504,14.284,129.053,1.036,1.149,2.376,0.387,106.312,229.957
3197.657,14.252,131.126,1.059,1.177,2.372,0.368,106.26,229.071
3197.809,14.234,129.667,1.081,1.205,2.382,0.369,105.768,228.797
3197.962,14.129,124.234,1.077,1.2,2.395,0.389,107.048,229.598
3198.114,14.073,121.054,1.121,1.255,2.406,0.439,108.356,233.661
3198.266,14.051,123.934,1.123,1.256,2.411,0.452,109.948,241.996
3198.419,14.063,129.088,1.124,1.257,2.407,0.406,109.255,247.365
3198.571,14.116,129.011,1.12,1.252,2.393,0.379,110.615,247.584
3198.724,14.159,129.715,1.119,1.249,2.377,0.35,110.43,249.831
3198.876,14.191,127.776,1.115,1.244,2.372,0.38,110.218,252.364
3199.028,14.194,122.944,1.08,1.199,2.382,0.389,110.215,252.444
3199.181,14.174,116.93,1.099,1.222,2.396,0.404,108.447,251.828
3199.333,14.093,118.479,1.178,1.318,2.399,0.423,109.089,250.79
3199.486,13.968,124.933,1.202,1.346,2.39,0.403,109.505,249.23
3199.638,13.952,130.021,1.176,1.312,2.381,0.387,109.408,247.714
3199.79,14.004,125.49,1.154,1.284,2.382,0.396,108.532,246.275
3199.943,14.067,118.341,1.142,1.267,2.392,0.404,107.887,243.424
3200.095,14.125,111.19,1.13,1.252,2.401,0.413,106.934,241.579
3200.248,14.17,106.895,1.094,1.205,2.401,0.373,105.983,241.892
3200.4,14.229,108.364,1.097,1.207,2.396,0.372,106.794,241.861
3200.552,14.225,117.958,1.154,1.274,2.395,0.386,106.712,241.968
3200.705,14.165,119.99,1.215,1.347,2.404,0.397,107.533,242.426
3200.857,14.071,121.896,1.242,1.376,2.412,0.399,108.6,242.57
3201.01,13.999,115.177,1.219,1.345,2.408,0.375,105.785,241.821
3201.162,13.992,116.688,1.175,1.29,2.388,0.384,106.823,240.76
3201.314,13.979,115.265,1.2,1.318,2.375,0.373,106.94,240.053
3201.467,13.985,117.997,1.278,1.409,2.386,0.393,106.178,239.622
3201.619,14.045,122.251,1.314,1.451,2.413,0.367,107.76,239.306
3201.771,14.082,120.13,1.224,1.341,2.426,0.377,108.255,238.389
3201.924,14.082,117.071,1.135,1.232,2.42,0.388,107.829,235.777
3202.076,14.087,115.901,1.161,1.262,2.409,0.426,106.491,231.899
3202.229,14.067,117.822,1.224,1.335,2.407,0.449,105.977,229.26
3202.381,14.035,121.516,1.237,1.35,2.404,0.425,105.498,227.697
3202.534,13.982,122.609,1.251,1.365,2.395,0.402,104.655,225.059
3202.686,13.891,123.678,1.207,1.311,2.388,0.376,105.003,220.752
3202.838,13.855,123.539,1.261,1.374,2.391,0.39,104.6,218.711
3202.991,13.84,123.589,1.314,1.435,2.402,0.405,106.383,219.505
3203.143,13.852,121.752,1.326,1.448,2.409,0.419,105.264,220.992
3203.296,13.862,124.038,1.308,1.425,2.406,0.4,106.836,222.105
3203.448,13.836,122.697,1.355,1.48,2.404,0.4,107.103,220.953
3203.6,13.821,124.107,1.396,1.527,2.408,0.42,107.52,219.004
3203.753,13.785,123.351,1.372,1.498,2.409,0.438,107.021,218.159
3203.905,13.747,121.025,1.414,1.549,2.404,0.413,107.012,217.938
3204.058,13.671,121.562,1.492,1.642,2.391,0.391,107.533,218.027
3204.21,13.637,111.947,1.58,1.751,2.385,0.37,108.063,218.147
3204.362,13.621,114.967,1.638,1.824,2.384,0.363,104.987,218.659
3204.515,13.595,116.999,1.591,1.768,2.389,0.345,104.837,219.682
3204.667,13.631,122.77,1.53,1.694,2.399,0.363,104.473,219.828
3204.82,13.726,123.273,1.462,1.613,2.408,0.379,104.437,218.277
3204.972,13.774,122.107,1.421,1.565,2.414,0.401,104.456,216.703
3205.125,13.777,120.296,1.426,1.573,2.414,0.383,104.059,215.583
3205.277,13.757,120.416,1.453,1.608,2.411,0.371,104.596,213.769
3205.429,13.709,118.493,1.477,1.638,2.406,0.368,103.87,211.43
3205.582,13.667,120.436,1.431,1.583,2.405,0.369,103.014,210.282
3205.734,13.613,119.447,1.441,1.596,2.407,0.369,103.506,210.275
3205.886,13.536,118.643,1.464,1.625,2.41,0.367,102.949,209.762
3206.039,13.511,119.685,1.481,1.646,2.411,0.374,101.911,209.379
3206.191,13.539,115.301,1.488,1.655,2.407,0.374,101.738,209.462
3206.344,13.557,120.761,1.536,1.714,2.4,0.367,102.344,210.289
3206.496,13.596,118.133,1.541,1.719,2.392,0.366,104.154,211.324
3206.648,13.635,126.189,1.517,1.686,2.389,0.364,104.746,212.217
3206.801,13.662,120.929,1.423,1.569,2.391,0.381,103.037,214.131
3206.953,13.644,119.51,1.406,1.546,2.395,0.384,103.818,215.909
3207.106,13.552,115.849,1.476,1.627,2.392,0.393,108.379,217.132
3207.258,13.453,108.655,1.649,1.838,2.374,0.338,107.943,218.148
3207.41,13.34,106.31,1.814,2.041,2.345,0.328,107.155,218.419
3207.563,13.309,106.119,1.677,1.866,2.327,0.304,108.903,218.263
3207.715,13.315,116.105,1.504,1.65,2.339,0.347,107.897,218.011
3207.868,13.321,120.603,1.442,1.574,2.372,0.359,107.702,217.792
3208.02,13.336,118.995,1.517,1.662,2.394,0.356,107.367,217.822
3208.172,13.371,116.855,1.6,1.762,2.392,0.34,107.93,217.985
3208.325,13.394,118.638,1.557,1.709,2.38,0.358,108.252,217.752
3208.477,13.383,119.619,1.4,1.522,2.383,0.383,108.105,216.941
3208.63,13.364,116.378,1.349,1.462,2.397,0.4,108.525,216.26
3208.782,13.373,114.641,1.396,1.518,2.402,0.396,108.669,215.991
3208.934,13.405,117.042,1.531,1.68,2.395,0.388,107.962,215.954
3209.087,13.369,120.19,1.644,1.821,2.385,0.362,107.507,216.39
3209.239,13.363,121.139,1.745,1.95,2.382,0.345,107.061,216.839
3209.392,13.403,124.577,1.721,1.921,2.387,0.34,106.813,217.02
3209.544,13.454,125.751,1.502,1.651,2.398,0.363,106.725,217.331
3209.696,13.491,124.536,1.405,1.534,2.405,0.376,107.643,217.344
3209.849,13.493,118.016,1.344,1.461,2.4,0.394,106.699,217.072
3210.001,13.496,115.553,1.35,1.469,2.392,0.374,106.742,217.854
3210.154,13.479,114.707,1.445,1.583,2.387,0.38,107.233,219.682
3210.306,13.455,115.844,1.627,1.806,2.387,0.393,107.048,221.393
3210.458,13.446,119.61,1.758,1.969,2.39,0.391,107.865,223.236
3210.611,13.452,120.985,1.614,1.791,2.394,0.377,108.672,225.388
3210.763,13.51,121.87,1.495,1.645,2.401,0.352,108.353,226.799
3210.916,13.531,121.192,1.457,1.599,2.404,0.353,108.91,227.506
3211.068,13.534,127.559,1.389,1.521,2.399,0.365,109.014,227.723
3211.22,13.567,128.222,1.27,1.381,2.386,0.395,110.059,227.998
3211.373,13.571,128.081,1.202,1.302,2.377,0.445,110.098,228.555
3211.525,13.591,121.309,1.119,1.206,2.378,0.447,109.323,229.212
3211.677,13.631,120.182,1.139,1.23,2.391,0.432,108.643,229.467
3211.83,13.672,119.018,1.19,1.288,2.409,0.396,109.225,229.557
3211.982,13.634,121.868,1.241,1.349,2.421,0.389,109.766,229.852
3212.135,13.531,128.605,1.318,1.438,2.423,0.4,110.007,230.092
3212.287,13.459,127.406,1.342,1.464,2.421,0.425,109.668,230.129
3212.44,13.43,128.601,1.281,1.388,2.418,0.428,109.219,229.891
3212.592,13.43,122.164,1.15,1.232,2.411,0.405,108.633,229.039
3212.744,13.444,124.898,1.034,1.098,2.402,0.386,107.816,226.822
3212.897,13.452,122.491,1.025,1.085,2.397,0.375,107.399,222.191
3213.049,13.472,122.189,1.059,1.122,2.404,0.41,106.807,216.814
3213.202,13.487,121.955,1.078,1.142,2.415,0.394,105.794,214.3
3213.354,13.49,126.279,1.28,1.37,2.423,0.387,105.221,213.74
3213.506,13.496,125.91,1.589,1.727,2.422,0.374,105.228,211.827
3213.659,13.493,128.329,1.885,2.079,2.414,0.359,104.639,209.186
3213.811,13.446,122.795,2.042,2.269,2.405,0.35,103.812,207.483
3213.964,13.373,119.649,2.023,2.247,2.393,0.295,102.822,206.652
3214.116,13.332,115.231,1.941,2.149,2.379,0.314,104.518,205.955
3214.268,13.335,115.276,1.942,2.155,2.364,0.301,107.624,205.302
3214.421,13.318,113.103,1.964,2.19,2.345,0.306,109.59,205.073
3214.573,13.299,106.951,2.114,2.391,2.322,0.312,109.769,206.018
3214.726,13.361,104.842,2.447,2.839,2.307,0.35,110.085,209.15
3214.878,13.41,110.118,2.699,3.202,2.313,0.398,108.574,213.468
3215.031,13.395,114.485,2.386,2.787,2.338,0.39,108.587,217.348
3215.183,13.39,118.446,1.977,2.247,2.364,0.391,108.389,220.638
3215.335,13.457,123.151,1.717,1.921,2.382,0.389,108.008,223.015
3215.488,13.5,126.872,1.512,1.671,2.389,0.397,107.891,223.775
3215.64,13.495,126.888,1.34,1.465,2.396,0.401,106.143,222.848
3215.792,13.514,121.422,1.24,1.348,2.41,0.395,105.56,222.016
3215.945,13.538,117.779,1.319,1.443,2.424,0.391,103.867,220.867
3216.097,13.556,116.425,1.423,1.567,2.429,0.379,103.857,219.068
3216.25,13.559,119.929,1.472,1.625,2.424,0.382,104.316,217.483
3216.402,13.56,123.133,1.473,1.625,2.417,0.398,104.717,216.864
3216.554,13.516,129.016,1.407,1.544,2.411,0.401,104.544,217.268
3216.707,13.478,126.093,1.373,1.503,2.405,0.38,103.939,218.067
3216.859,13.472,122.803,1.362,1.489,2.405,0.38,104.593,218.407
3217.012,13.443,120.533,1.334,1.454,2.411,0.374,104.902,218.003
3217.164,13.428,121.775,1.316,1.432,2.418,0.382,106.273,217.035
3217.316,13.41,122.591,1.368,1.493,2.416,0.359,106.217,215.737
3217.469,13.377,120.53,1.495,1.645,2.405,0.357,104.967,214.577
3217.621,13.343,122.301,1.672,1.86,2.397,0.342,104.671,213.911
3217.774,13.322,119.178,1.812,2.036,2.398,0.35,103.122,213.269
3217.926,13.297,113.67,1.706,1.903,2.403,0.36,105.413,212.675
3218.078,13.304,115.548,1.572,1.737,2.41,0.388,104.954,212.333
3218.231,13.34,120.621,1.559,1.723,2.413,0.394,104.792,212.329
3218.383,13.329,118.919,1.542,1.703,2.41,0.379,104.199,212.033
3218.536,13.324,112.114,1.577,1.749,2.404,0.363,103.102,211.384
3218.688,13.332,106.641,1.766,1.988,2.395,0.372,103.815,210.793
3218.84,13.362,109.386,1.806,2.042,2.389,0.386,106.667,210.71
3218.993,13.427,119.562,1.654,1.853,2.386,0.396,106.481,211.274
3219.145,13.491,126.703,1.587,1.771,2.388,0.373,106.162,212.237
3219.298,13.501,130.413,1.557,1.738,2.4,0.369,106.549,213.691
3219.45,13.481,118.36,1.506,1.677,2.418,0.381,106.338,215.808
3219.602,13.502,120.549,1.427,1.583,2.434,0.407,106.139,218.26
3219.755,13.535,123.497,1.335,1.471,2.436,0.417,107.354,221.204
3219.907,13.544,129.724,1.325,1.46,2.427,0.39,107.344,223.96
3220.06,13.547,126.948,1.331,1.467,2.413,0.379,107.699,225.741
3220.212,13.516,125.002,1.277,1.402,2.4,0.389,106.569,226.379
3220.365,13.491,125.434,1.231,1.345,2.389,0.384,106.198,226.457
3220.517,13.481,125.69,1.263,1.382,2.384,0.397,106.042,225.667
3220.669,13.483,124.922,1.246,1.36,2.385,0.384,105.544,222.582
3220.822,13.472,122.867,1.227,1.334,2.388,0.426,106.23,217.303
3220.974,13.446,126.482,1.3,1.419,2.391,0.42,106.829,213.709
3221.126,13.415,125.744,1.419,1.56,2.395,0.428,106.589,212.515
3221.279,13.366,123.987,1.468,1.616,2.399,0.422,106.41,211.774
3221.431,13.349,119.511,1.479,1.627,2.405,0.415,106.169,210.69
3221.583,13.345,121.448,1.535,1.691,2.411,0.41,105.671,209.234
3221.736,13.34,122.022,1.544,1.7,2.414,0.377,106.292,207.453
3221.888,13.338,119.702,1.587,1.749,2.406,0.374,105.189,205.609
3222.041,13.356,112.453,1.667,1.846,2.383,0.346,104.613,204.214
3222.193,13.36,108.135,1.827,2.046,2.361,0.376,104.961,203.408
3222.346,13.353,105.071,2.195,2.523,2.356,0.365,104.792,203.752
3222.498,13.345,110.949,2.173,2.5,2.375,0.371,103.789,204.993
3222.65,13.277,113.166,2.023,2.306,2.401,0.352,103.05,205.418
3222.803,13.268,118.423,1.921,2.175,2.419,0.375,102.998,205.378
3222.955,13.287,122.872,1.983,2.257,2.422,0.36,104.3,206.204
3223.108,13.286,126.214,1.836,2.07,2.419,0.369,104.076,207.267
3223.26,13.341,127.943,1.803,2.029,2.417,0.394,104.867,207.636
3223.412,13.424,122.434,1.502,1.659,2.419,0.415,104.268,207.361
3223.565,13.404,118.478,1.252,1.357,2.42,0.434,103.656,207.072
3223.717,13.381,116.399,1.291,1.404,2.419,0.383,102.93,208.42
3223.87,13.389,118.022,1.383,1.513,2.42,0.371,103.092,211.079
3224.022,13.405,120.52,1.468,1.616,2.424,0.333,102.933,212.222
3224.174,13.394,117.08,1.562,1.729,2.427,0.347,102.786,212.285
3224.327,13.379,116.031,1.525,1.681,2.426,0.347,103.636,212.958
3224.479,13.359,115.9,1.567,1.73,2.422,0.353,103.327,213.817
3224.632,13.285,118.117,1.551,1.71,2.415,0.357,103.923,214.113
3224.784,13.254,113.289,1.509,1.657,2.41,0.376,103.649,213.767
3224.936,13.289,108.662,1.48,1.622,2.41,0.381,103.968,213.265
3225.089,13.316,108.486,1.538,1.692,2.415,0.367,104.495,212.505
3225.241,13.336,112.689,1.602,1.768,2.42,0.351,104.694,210.887
3225.394,13.363,113.569,1.707,1.896,2.419,0.352,103.952,208.774
3225.546,13.38,111.263,1.772,1.975,2.409,0.375,103.828,206.67
3225.698,13.358,108.108,1.841,2.063,2.394,0.386,104.935,204.051
3225.851,13.312,108.019,1.929,2.176,2.379,0.37,106.237,202.002
3226.003,13.252,111.424,1.955,2.214,2.37,0.325,105.101,201.754
3226.156,13.177,114.586,2.007,2.282,2.369,0.321,105.14,202.72
3226.308,13.149,115.981,1.918,2.17,2.378,0.332,104.831,204.071
3226.46,13.165,119.055,1.849,2.082,2.393,0.382,104.941,204.994
3226.613,13.224,118.547,1.766,1.98,2.401,0.362,104.932,206.2
3226.765,13.284,118.797,1.708,1.908,2.397,0.368,104.473,207.639
3226.917,13.353,113.685,1.732,1.939,2.385,0.345,104.108,207.948
3227.07,13.397,112.035,1.771,1.987,2.379,0.367,103.675,207.553
3227.222,13.395,114.557,1.751,1.96,2.384,0.355,104.71,207.715
3227.375,13.38,115.516,1.775,1.986,2.392,0.368,104.499,208.964
3227.527,13.35,118.782,1.777,1.985,2.398,0.374,106.621,209.879
3227.68,13.333,121.274,1.76,1.963,2.405,0.394,107.412,209.586
3227.832,13.278,123.688,1.645,1.818,2.411,0.398,107.1,208.821
3227.984,13.217,125.523,1.585,1.743,2.419,0.405,107.939,207.585
3228.137,13.212,123.354,1.529,1.674,2.428,0.404,107.975,205.659
3228.289,13.252,124.193,1.495,1.631,2.428,0.38,106.051,203.85
3228.442,13.323,118.978,1.547,1.691,2.411,0.374,104.44,203.311
3228.594,13.363,119.01,1.744,1.93,2.387,0.36,104.092,203.223
3228.746,13.31,112.623,1.967,2.212,2.37,0.371,103.102,203.124
3228.899,13.241,107.34,2.045,2.315,2.358,0.342,103.639,203.503
3229.051,13.162,104.623,2.127,2.427,2.343,0.332,103.669,204.309
3229.204,13.075,104.522,2.192,2.518,2.336,0.349,104.007,204.755
3229.356,13.069,109.916,2.245,2.598,2.352,0.361,104.476,204.832
3229.508,13.144,108.286,2.171,2.511,2.38,0.368,104.313,205.209
3229.661,13.201,112.746,1.878,2.137,2.401,0.363,105.41,206.051
3229.813,13.2,116.916,1.646,1.85,2.409,0.35,106.117,206.424
3229.966,13.177,122.143,1.518,1.695,2.414,0.353,105.732,206.193
3230.118,13.183,118.428,1.486,1.661,2.417,0.346,106.393,206.111
3230.271,13.209,119.316,1.482,1.66,2.418,0.371,105.7,206.63
3230.423,13.243,120.602,1.423,1.589,2.416,0.383,105.585,207.461
3230.575,13.256,122.259,1.432,1.603,2.414,0.362,105.47,208.129
3230.728,13.243,119.555,1.444,1.62,2.41,0.343,105.356,208.077
3230.88,13.216,117.639,1.452,1.631,2.408,0.339,105.241,207.47
3231.032,13.207,120.59,1.507,1.7,2.41,0.344,105.126,207.312
3231.185,13.186,121.448,1.526,1.723,2.415,0.372,105.482,207.658
3231.337,13.181,118.051,1.537,1.735,2.418,0.386,106.016,207.36
3231.49,13.21,118.225,1.57,1.773,2.418,0.401,105.296,206.046
3231.642,13.261,117.759,1.598,1.803,2.417,0.393,105.583,204.508
3231.794,13.301,123.122,1.571,1.763,2.417,0.362,104.391,203.068
3231.947,13.315,118.689,1.529,1.703,2.42,0.365,104.189,202.607
3232.099,13.294,121.259,1.479,1.635,2.42,0.365,104.163,202.42
3232.252,13.269,119.462,1.507,1.661,2.413,0.383,104.342,201.571
3232.404,13.255,120.103,1.596,1.762,2.392,0.368,105.811,200.061
3232.556,13.157,117.994,1.704,1.887,2.361,0.352,107.637,198.938
3232.709,13.073,111.228,1.82,2.022,2.33,0.335,108.831,199.937
3232.861,13.016,114.238,1.981,2.214,2.303,0.333,111.458,202.445
3233.014,12.966,115.506,2.163,2.432,2.277,0.327,112.962,204.553
3233.166,12.965,120.71,2.497,2.849,2.259,0.341,113.15,206.52
3233.318,12.948,119.777,3.072,3.608,2.259,0.337,113.035,208.735
3233.471,12.967,116.301,3.516,4.223,2.277,0.328,112.921,210.18
3233.623,13.018,118.799,3.7,4.498,2.298,0.298,112.806,211.488
3233.776,13.026,121.983,3.442,4.126,2.303,0.299,112.691,212.851
3233.928,13.013,129.095,2.977,3.474,2.282,0.289,112.577,214.774
3234.08,13.045,127.147,2.561,2.918,2.26,0.311,106.631,216.562
3234.233,13.11,124.109,2.357,2.652,2.27,0.309,105.072,217.366
3234.385,13.067,117.491,2.731,3.133,2.321,0.346,104.001,216.996
3234.538,12.99,112.787,2.517,2.852,2.384,0.35,104.294,217.158
3234.69,13.062,114.263,2.048,2.262,2.423,0.373,104.316,218.003
3234.842,13.225,113.041,1.638,1.769,2.437,0.382,105.312,218.522
3234.995,13.293,118.78,1.337,1.421,2.441,0.392,105.879,218.63
3235.147,13.316,120.04,1.165,1.227,2.437,0.397,106.449,218.267
3235.3,13.341,126.462,1.19,1.254,2.426,0.392,107.227,217.729
3235.452,13.276,125.778,1.278,1.353,2.411,0.388,106.312,217.053
3235.604,13.268,120.592,1.337,1.418,2.4,0.359,105.781,216.226
3235.757,13.313,117.918,1.434,1.53,2.393,0.333,105.885,215.689
3235.909,13.358,115.021,1.53,1.64,2.388,0.322,105.648,215.763
3236.062,13.383,117.537,1.564,1.681,2.393,0.327,105.576,216.735
3236.214,13.339,113.853,1.539,1.655,2.404,0.385,105.553,218.271
3236.366,13.273,116.742,1.487,1.597,2.41,0.397,106.934,219.641
3236.519,13.267,116.804,1.425,1.529,2.412,0.419,107.552,220.411
3236.671,13.286,122.237,1.313,1.402,2.415,0.375,108.656,220.988
3236.823,13.352,122.367,1.274,1.359,2.418,0.376,108.646,222.103
3236.976,13.504,125.477,1.084,1.146,2.418,0.384,107.428,222.896
3237.128,13.634,127.682,1.005,1.059,2.415,0.375,106.738,223.286
3237.281,13.628,126.72,1.079,1.144,2.416,0.377,106.234,223.413
3237.433,13.575,120.63,1.141,1.215,2.421,0.386,106.224,223.902
3237.586,13.518,118.311,1.213,1.299,2.422,0.412,107.321,224.381
3237.738,13.484,116.448,1.266,1.361,2.42,0.408,106.331,226.229
3237.89,13.526,121.708,1.281,1.38,2.414,0.383,107.067,228.03
3238.043,13.627,119.957,1.248,1.344,2.41,0.405,106.628,228.12
3238.195,13.751,122.494,1.204,1.295,2.407,0.426,106.579,227.905
3238.348,13.819,121.476,1.177,1.265,2.404,0.439,106.888,227.652
3238.5,13.795,121.412,1.15,1.236,2.411,0.432,106.273,227.158
3238.652,13.769,124.246,1.157,1.245,2.43,0.441,106.895,225.889
3238.805,13.701,123.775,1.144,1.231,2.449,0.418,106.667,223.859
3238.957,13.592,119.321,1.109,1.191,2.455,0.399,106.865,221.791
3239.11,13.38,117.531,1.133,1.221,2.441,0.386,106.891,221.706
3239.262,13.202,118.224,1.167,1.261,2.418,0.416,106.383,223.23
3239.414,13.239,122.48,1.187,1.286,2.398,0.407,106.608,224.737
3239.567,13.349,124.384,1.193,1.294,2.394,0.409,106.572,225.731
3239.719,13.514,116.431,1.195,1.298,2.405,0.393,106.006,226.343
3239.872,13.705,117.679,1.184,1.286,2.417,0.402,106.481,225.99
3240.024,13.864,116.196,1.16,1.257,2.42,0.391,106.657,225.253
3240.177,13.897,123.174,1.139,1.234,2.418,0.394,106.784,224.042
3240.329,13.847,118.614,1.115,1.206,2.424,0.376,106.839,223.148
3240.481,13.751,119.987,1.093,1.181,2.433,0.366,106.553,223.522
3240.634,13.614,116.748,1.024,1.101,2.435,0.362,106.094,224.35
3240.786,13.623,113.994,1.03,1.109,2.429,0.379,106.455,225.423
3240.938,13.759,115.959,1.092,1.182,2.417,0.39,106.559,226.647
3241.091,13.882,115.77,1.162,1.265,2.408,0.39,106.891,226.975
3241.243,13.951,125.018,1.21,1.322,2.402,0.382,106.742,226.678
3241.396,14.001,123.13,1.24,1.36,2.403,0.377,106.312,226.157
3241.548,13.915,128.334,1.234,1.352,2.407,0.383,106.527,225.629
3241.7,13.658,130.066,1.259,1.383,2.406,0.392,105.378,223.683
3241.853,13.346,126.896,1.237,1.357,2.405,0.391,104.984,219.653
3242.005,13.137,127.053,1.203,1.316,2.409,0.398,104.43,216.795
